"","num_reps","num_taxa","num_trees","tree_age","recombination_value","recombination_type","speciation_rate","tree_depth_subspersite","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","partition_file","output_alignment_file"
"1154",4,100,200,50,0.45,"Ancient",0.1,0.05,"exp3_00200_0100_004_50_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_004_50_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_004_50_0.45_Ancient_0.1_output_alignment"
"1155",5,100,200,50,0.45,"Ancient",0.1,0.05,"exp3_00200_0100_005_50_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_005_50_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_005_50_0.45_Ancient_0.1_output_alignment"
"1156",6,100,200,50,0.45,"Ancient",0.1,0.05,"exp3_00200_0100_006_50_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_006_50_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_006_50_0.45_Ancient_0.1_output_alignment"
"1157",7,100,200,50,0.45,"Ancient",0.1,0.05,"exp3_00200_0100_007_50_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_007_50_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_007_50_0.45_Ancient_0.1_output_alignment"
"1158",8,100,200,50,0.45,"Ancient",0.1,0.05,"exp3_00200_0100_008_50_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_008_50_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_008_50_0.45_Ancient_0.1_output_alignment"
"1159",9,100,200,50,0.45,"Ancient",0.1,0.05,"exp3_00200_0100_009_50_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_009_50_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_009_50_0.45_Ancient_0.1_output_alignment"
"1160",10,100,200,50,0.45,"Ancient",0.1,0.05,"exp3_00200_0100_010_50_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_010_50_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_010_50_0.45_Ancient_0.1_output_alignment"
"1161",1,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_001_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_001_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_001_500_0.45_Ancient_0.1_output_alignment"
"1162",2,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_002_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_002_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_002_500_0.45_Ancient_0.1_output_alignment"
"1163",3,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_003_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_003_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_003_500_0.45_Ancient_0.1_output_alignment"
"1164",4,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_004_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_004_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_004_500_0.45_Ancient_0.1_output_alignment"
"1165",5,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_005_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_005_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_005_500_0.45_Ancient_0.1_output_alignment"
"1166",6,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_006_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_006_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_006_500_0.45_Ancient_0.1_output_alignment"
"1167",7,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_007_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_007_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_007_500_0.45_Ancient_0.1_output_alignment"
"1168",8,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_008_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_008_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_008_500_0.45_Ancient_0.1_output_alignment"
"1169",9,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_009_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_009_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_009_500_0.45_Ancient_0.1_output_alignment"
"1170",10,10,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0010_010_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_010_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0010_010_500_0.45_Ancient_0.1_output_alignment"
"1171",1,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_001_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_001_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_001_500_0.45_Ancient_0.1_output_alignment"
"1172",2,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_002_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_002_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_002_500_0.45_Ancient_0.1_output_alignment"
"1173",3,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_003_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_003_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_003_500_0.45_Ancient_0.1_output_alignment"
"1174",4,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_004_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_004_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_004_500_0.45_Ancient_0.1_output_alignment"
"1175",5,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_005_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_005_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_005_500_0.45_Ancient_0.1_output_alignment"
"1176",6,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_006_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_006_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_006_500_0.45_Ancient_0.1_output_alignment"
"1177",7,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_007_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_007_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_007_500_0.45_Ancient_0.1_output_alignment"
"1178",8,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_008_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_008_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_008_500_0.45_Ancient_0.1_output_alignment"
"1179",9,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_009_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_009_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_009_500_0.45_Ancient_0.1_output_alignment"
"1180",10,20,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0020_010_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_010_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0020_010_500_0.45_Ancient_0.1_output_alignment"
"1181",1,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_001_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_001_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_001_500_0.45_Ancient_0.1_output_alignment"
"1182",2,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_002_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_002_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_002_500_0.45_Ancient_0.1_output_alignment"
"1183",3,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_003_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_003_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_003_500_0.45_Ancient_0.1_output_alignment"
"1184",4,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_004_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_004_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_004_500_0.45_Ancient_0.1_output_alignment"
"1185",5,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_005_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_005_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_005_500_0.45_Ancient_0.1_output_alignment"
"1186",6,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_006_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_006_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_006_500_0.45_Ancient_0.1_output_alignment"
"1187",7,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_007_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_007_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_007_500_0.45_Ancient_0.1_output_alignment"
"1188",8,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_008_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_008_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_008_500_0.45_Ancient_0.1_output_alignment"
"1189",9,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_009_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_009_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_009_500_0.45_Ancient_0.1_output_alignment"
"1190",10,50,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0050_010_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_010_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0050_010_500_0.45_Ancient_0.1_output_alignment"
"1191",1,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_001_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_001_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_001_500_0.45_Ancient_0.1_output_alignment"
"1192",2,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_002_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_002_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_002_500_0.45_Ancient_0.1_output_alignment"
"1193",3,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_003_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_003_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_003_500_0.45_Ancient_0.1_output_alignment"
"1194",4,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_004_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_004_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_004_500_0.45_Ancient_0.1_output_alignment"
"1195",5,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_005_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_005_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_005_500_0.45_Ancient_0.1_output_alignment"
"1196",6,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_006_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_006_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_006_500_0.45_Ancient_0.1_output_alignment"
"1197",7,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_007_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_007_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_007_500_0.45_Ancient_0.1_output_alignment"
"1198",8,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_008_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_008_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_008_500_0.45_Ancient_0.1_output_alignment"
"1199",9,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_009_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_009_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_009_500_0.45_Ancient_0.1_output_alignment"
"1200",10,100,200,500,0.45,"Ancient",0.1,0.5,"exp3_00200_0100_010_500_0.45_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_010_500_0.45_Ancient_0.1_partitions.nex","exp3_00200_0100_010_500_0.45_Ancient_0.1_output_alignment"
"1201",1,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_001_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_001_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_001_5_0.5_Ancient_0.1_output_alignment"
"1202",2,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_002_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_002_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_002_5_0.5_Ancient_0.1_output_alignment"
"1203",3,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_003_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_003_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_003_5_0.5_Ancient_0.1_output_alignment"
"1204",4,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_004_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_004_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_004_5_0.5_Ancient_0.1_output_alignment"
"1205",5,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_005_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_005_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_005_5_0.5_Ancient_0.1_output_alignment"
"1206",6,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_006_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_006_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_006_5_0.5_Ancient_0.1_output_alignment"
"1207",7,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_007_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_007_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_007_5_0.5_Ancient_0.1_output_alignment"
"1208",8,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_008_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_008_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_008_5_0.5_Ancient_0.1_output_alignment"
"1209",9,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_009_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_009_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_009_5_0.5_Ancient_0.1_output_alignment"
"1210",10,10,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0010_010_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_010_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_010_5_0.5_Ancient_0.1_output_alignment"
"1211",1,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_001_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_001_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_001_5_0.5_Ancient_0.1_output_alignment"
"1212",2,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_002_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_002_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_002_5_0.5_Ancient_0.1_output_alignment"
"1213",3,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_003_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_003_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_003_5_0.5_Ancient_0.1_output_alignment"
"1214",4,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_004_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_004_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_004_5_0.5_Ancient_0.1_output_alignment"
"1215",5,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_005_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_005_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_005_5_0.5_Ancient_0.1_output_alignment"
"1216",6,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_006_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_006_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_006_5_0.5_Ancient_0.1_output_alignment"
"1217",7,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_007_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_007_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_007_5_0.5_Ancient_0.1_output_alignment"
"1218",8,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_008_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_008_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_008_5_0.5_Ancient_0.1_output_alignment"
"1219",9,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_009_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_009_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_009_5_0.5_Ancient_0.1_output_alignment"
"1220",10,20,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0020_010_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_010_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_010_5_0.5_Ancient_0.1_output_alignment"
"1221",1,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_001_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_001_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_001_5_0.5_Ancient_0.1_output_alignment"
"1222",2,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_002_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_002_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_002_5_0.5_Ancient_0.1_output_alignment"
"1223",3,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_003_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_003_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_003_5_0.5_Ancient_0.1_output_alignment"
"1224",4,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_004_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_004_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_004_5_0.5_Ancient_0.1_output_alignment"
"1225",5,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_005_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_005_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_005_5_0.5_Ancient_0.1_output_alignment"
"1226",6,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_006_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_006_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_006_5_0.5_Ancient_0.1_output_alignment"
"1227",7,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_007_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_007_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_007_5_0.5_Ancient_0.1_output_alignment"
"1228",8,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_008_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_008_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_008_5_0.5_Ancient_0.1_output_alignment"
"1229",9,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_009_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_009_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_009_5_0.5_Ancient_0.1_output_alignment"
"1230",10,50,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0050_010_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0050_010_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0050_010_5_0.5_Ancient_0.1_output_alignment"
"1231",1,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_001_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_001_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_001_5_0.5_Ancient_0.1_output_alignment"
"1232",2,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_002_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_002_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_002_5_0.5_Ancient_0.1_output_alignment"
"1233",3,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_003_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_003_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_003_5_0.5_Ancient_0.1_output_alignment"
"1234",4,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_004_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_004_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_004_5_0.5_Ancient_0.1_output_alignment"
"1235",5,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_005_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_005_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_005_5_0.5_Ancient_0.1_output_alignment"
"1236",6,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_006_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_006_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_006_5_0.5_Ancient_0.1_output_alignment"
"1237",7,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_007_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_007_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_007_5_0.5_Ancient_0.1_output_alignment"
"1238",8,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_008_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_008_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_008_5_0.5_Ancient_0.1_output_alignment"
"1239",9,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_009_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_009_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_009_5_0.5_Ancient_0.1_output_alignment"
"1240",10,100,200,5,0.5,"Ancient",0.1,0.005,"exp3_00200_0100_010_5_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0100_010_5_0.5_Ancient_0.1_partitions.nex","exp3_00200_0100_010_5_0.5_Ancient_0.1_output_alignment"
"1241",1,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_001_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_001_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_001_50_0.5_Ancient_0.1_output_alignment"
"1242",2,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_002_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_002_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_002_50_0.5_Ancient_0.1_output_alignment"
"1243",3,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_003_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_003_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_003_50_0.5_Ancient_0.1_output_alignment"
"1244",4,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_004_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_004_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_004_50_0.5_Ancient_0.1_output_alignment"
"1245",5,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_005_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_005_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_005_50_0.5_Ancient_0.1_output_alignment"
"1246",6,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_006_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_006_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_006_50_0.5_Ancient_0.1_output_alignment"
"1247",7,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_007_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_007_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_007_50_0.5_Ancient_0.1_output_alignment"
"1248",8,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_008_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_008_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_008_50_0.5_Ancient_0.1_output_alignment"
"1249",9,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_009_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_009_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_009_50_0.5_Ancient_0.1_output_alignment"
"1250",10,10,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0010_010_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0010_010_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0010_010_50_0.5_Ancient_0.1_output_alignment"
"1251",1,20,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0020_001_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_001_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_001_50_0.5_Ancient_0.1_output_alignment"
"1252",2,20,200,50,0.5,"Ancient",0.1,0.05,"exp3_00200_0020_002_50_0.5_Ancient_0.1","JC",200,40000,"DNA","exp3_00200_0020_002_50_0.5_Ancient_0.1_partitions.nex","exp3_00200_0020_002_50_0.5_Ancient_0.1_output_alignment"
