"row_id","uid","num_taxa","num_trees","tree_depth","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
28808,"exp1_00020_0050_008_1",50,20,1,8,"JC",NA,10000,"DNA",1230,20,0,1250,0.984,40.42,39.76,31.18,49.86,"Treelike",0.478437298617439,0.003966,1,0.955458981052459,0.510811056891974,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_008_1/exp1_00020_0050_008_1_output_alignment.fa"
28809,"exp1_00020_0050_009_1",50,20,1,9,"JC",NA,10000,"DNA",1219,29,2,1250,0.9752,39.64,38,31.53,52.42,"Treelike",0.484877714137721,0.00391576,1,0.954393504548979,0.550710056491295,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_009_1/exp1_00020_0050_009_1_output_alignment.fa"
28810,"exp1_00020_0050_010_1",50,20,1,10,"JC",NA,10000,"DNA",1229,21,0,1250,0.9832,41.09,39.56,30.06,60.08,"Treelike",0.470907295708193,0.00369598,1,0.959940054755231,0.599007601846283,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_010_1/exp1_00020_0050_010_1_output_alignment.fa"
28811,"exp1_00020_0050_011_1",50,20,1,11,"JC",NA,10000,"DNA",1219,31,0,1250,0.9752,40.54,39.99,30.65,52.72,"Treelike",0.476229682985274,0.00373232,1,0.962491975303842,0.544396652721594,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_011_1/exp1_00020_0050_011_1_output_alignment.fa"
28812,"exp1_00020_0050_012_1",50,20,1,12,"JC",NA,10000,"DNA",1230,18,2,1250,0.984,40.84,40.16,28.48,51.59,"Treelike",0.475908500457273,0.00384058,1,0.958086672983793,0.519181571920638,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_012_1/exp1_00020_0050_012_1_output_alignment.fa"
28813,"exp1_00020_0050_013_1",50,20,1,13,"JC",NA,10000,"DNA",1226,24,0,1250,0.9808,40.7,39.19,28.85,55.62,"Treelike",0.477450142684041,0.00352182,1,0.963092234602872,0.600894455569041,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_013_1/exp1_00020_0050_013_1_output_alignment.fa"
28814,"exp1_00020_0050_014_1",50,20,1,14,"JC",NA,10000,"DNA",1221,27,2,1250,0.9768,40.13,38.8,30.34,54.89,"Treelike",0.480386859814021,0.00375024,1,0.959205670800524,0.565294872594546,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_014_1/exp1_00020_0050_014_1_output_alignment.fa"
28815,"exp1_00020_0050_015_1",50,20,1,15,"JC",NA,10000,"DNA",1227,23,0,1250,0.9816,40.67,40.6,29.74,56.54,"Treelike",0.485037753902073,0.00358526,1,0.961778439855657,0.53959859975458,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_015_1/exp1_00020_0050_015_1_output_alignment.fa"
28816,"exp1_00020_0050_016_1",50,20,1,16,"JC",NA,10000,"DNA",1235,15,0,1250,0.988,40.91,39.07,33.35,54.72,"Treelike",0.483872491799487,0.00396554,1,0.961572643520774,0.553766104049587,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_016_1/exp1_00020_0050_016_1_output_alignment.fa"
28817,"exp1_00020_0050_017_1",50,20,1,17,"JC",NA,10000,"DNA",1227,22,1,1250,0.9816,40.66,40.77,32.51,51.16,"Treelike",0.47838431627867,0.00339368,1,0.964428236185071,0.457743690185964,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_017_1/exp1_00020_0050_017_1_output_alignment.fa"
28818,"exp1_00020_0050_018_1",50,20,1,18,"JC",NA,10000,"DNA",1230,19,1,1250,0.984,40.65,39.11,31.6,59.61,"Treelike",0.478632016102397,0.0037863,1,0.961859465755266,0.524246713037946,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_018_1/exp1_00020_0050_018_1_output_alignment.fa"
1441,"exp1_00020_0050_019_1",50,20,1,19,"JC",NA,10000,"DNA",1216,34,0,1250,0.9728,40.66,39.69,29.53,66.25,"Treelike",0.478604712853976,0.00357786,1,0.963748842043797,0.477837559126269,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_019_1/exp1_00020_0050_019_1_output_alignment.fa"
28820,"exp1_00020_0050_020_1",50,20,1,20,"JC",NA,10000,"DNA",1226,24,0,1250,0.9808,40.37,40.58,33.02,60.02,"Treelike",0.47388266968217,0.00341754,1,0.967087988599858,0.528936375909822,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0050_020_1/exp1_00020_0050_020_1_output_alignment.fa"
28901,"exp1_00020_0100_001_1",100,20,1,1,"JC",NA,10000,"DNA",2427,71,2,2500,0.9708,41.54,39.78,25.36,64.95,"Treelike",0.477057713210249,0.00292159,1,0.957394344416274,0.521716337840585,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_001_1/exp1_00020_0100_001_1_output_alignment.fa"
28902,"exp1_00020_0100_002_1",100,20,1,2,"JC",NA,10000,"DNA",2438,61,1,2500,0.9752,40.66,39.36,30.68,61.58,"Treelike",0.474849390438797,0.0028509,1,0.954714065270527,0.541110745568779,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_002_1/exp1_00020_0100_002_1_output_alignment.fa"
28903,"exp1_00020_0100_003_1",100,20,1,3,"JC",NA,10000,"DNA",2429,67,4,2500,0.9716,40.84,39.88,29.72,58.45,"Treelike",0.475067517251555,0.00309135,1,0.954677269624458,0.537441549341759,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_003_1/exp1_00020_0100_003_1_output_alignment.fa"
28904,"exp1_00020_0100_004_1",100,20,1,4,"JC",NA,10000,"DNA",2424,71,5,2500,0.9696,40.82,39.68,30.68,61.72,"Treelike",0.477162362842687,0.00295598,1,0.955007916203518,0.539832022938774,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_004_1/exp1_00020_0100_004_1_output_alignment.fa"
28905,"exp1_00020_0100_005_1",100,20,1,5,"JC",NA,10000,"DNA",2431,66,3,2500,0.9724,41.27,39.87,29.18,65.82,"Treelike",0.47682405972584,0.00284811,1,0.958085139268674,0.538217893400008,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_005_1/exp1_00020_0100_005_1_output_alignment.fa"
28906,"exp1_00020_0100_006_1",100,20,1,6,"JC",NA,10000,"DNA",2428,71,1,2500,0.9712,41.9,40.11,28.28,68.88,"Treelike",0.47616751495668,0.00295325,1,0.963583425167083,0.544590742504629,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_006_1/exp1_00020_0100_006_1_output_alignment.fa"
28907,"exp1_00020_0100_007_1",100,20,1,7,"JC",NA,10000,"DNA",2419,78,3,2500,0.9676,41.17,40.19,29.84,58.18,"Treelike",0.474884261945829,0.00290553,1,0.95890216653011,0.496892062747029,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_007_1/exp1_00020_0100_007_1_output_alignment.fa"
28908,"exp1_00020_0100_008_1",100,20,1,8,"JC",NA,10000,"DNA",2433,65,2,2500,0.9732,41.24,39.81,27.15,68.36,"Treelike",0.475935194299712,0.00312486,1,0.953085534950724,0.533526798795215,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_008_1/exp1_00020_0100_008_1_output_alignment.fa"
28909,"exp1_00020_0100_009_1",100,20,1,9,"JC",NA,10000,"DNA",2419,76,5,2500,0.9676,40.94,40.25,31.45,60.17,"Treelike",0.477137165679219,0.0028869,1,0.958086579644744,0.517762847534122,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_009_1/exp1_00020_0100_009_1_output_alignment.fa"
28910,"exp1_00020_0100_010_1",100,20,1,10,"JC",NA,10000,"DNA",2432,66,2,2500,0.9728,41.24,40.28,29.14,67.04,"Treelike",0.476619080246294,0.00297449,1,0.956753985638482,0.552519757980966,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_010_1/exp1_00020_0100_010_1_output_alignment.fa"
28911,"exp1_00020_0100_011_1",100,20,1,11,"JC",NA,10000,"DNA",2439,60,1,2500,0.9756,41.37,41.6,24.94,67.71,"Treelike",0.473855593568867,0.00283841,1,0.959951489022464,0.539820573161109,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_011_1/exp1_00020_0100_011_1_output_alignment.fa"
28912,"exp1_00020_0100_012_1",100,20,1,12,"JC",NA,10000,"DNA",2441,58,1,2500,0.9764,41.18,40.49,27.17,57.36,"Treelike",0.479234383416071,0.00319113,1,0.95629190080252,0.518682701292867,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_012_1/exp1_00020_0100_012_1_output_alignment.fa"
28913,"exp1_00020_0100_013_1",100,20,1,13,"JC",NA,10000,"DNA",2434,65,1,2500,0.9736,41.35,40.71,30.59,66.09,"Treelike",0.478077000130884,0.00314096,1,0.955571246802297,0.480826645894995,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_013_1/exp1_00020_0100_013_1_output_alignment.fa"
28914,"exp1_00020_0100_014_1",100,20,1,14,"JC",NA,10000,"DNA",2423,74,3,2500,0.9692,41,40.52,26.79,66.05,"Treelike",0.475856208373977,0.0028663,1,0.962391532825386,0.515412212581454,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_014_1/exp1_00020_0100_014_1_output_alignment.fa"
28915,"exp1_00020_0100_015_1",100,20,1,15,"JC",NA,10000,"DNA",2440,57,3,2500,0.976,41.68,40.63,25.88,66.36,"Treelike",0.475005071627681,0.00311973,1,0.952302029772933,0.541001533845645,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_015_1/exp1_00020_0100_015_1_output_alignment.fa"
28916,"exp1_00020_0100_016_1",100,20,1,16,"JC",NA,10000,"DNA",2443,57,0,2500,0.9772,41.14,40.53,21.52,67.15,"Treelike",0.475752883493997,0.00282063,1,0.961983292220233,0.577029854909202,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_016_1/exp1_00020_0100_016_1_output_alignment.fa"
28917,"exp1_00020_0100_017_1",100,20,1,17,"JC",NA,10000,"DNA",2419,76,5,2500,0.9676,41.39,38.97,27.03,58.75,"Treelike",0.474199940103646,0.00295149,1,0.95943529371271,0.575731413573743,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_017_1/exp1_00020_0100_017_1_output_alignment.fa"
28918,"exp1_00020_0100_018_1",100,20,1,18,"JC",NA,10000,"DNA",2446,54,0,2500,0.9784,41.23,39.94,27.75,70.57,"Treelike",0.476486170449555,0.00303876,1,0.958241145589155,0.555295196551731,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_018_1/exp1_00020_0100_018_1_output_alignment.fa"
1446,"exp1_00020_0100_019_1",100,20,1,19,"JC",NA,10000,"DNA",2425,70,5,2500,0.97,41.68,40.43,28.4,65.43,"Treelike",0.478554352306523,0.00302019,1,0.958954657056312,0.517858744674911,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_019_1/exp1_00020_0100_019_1_output_alignment.fa"
28920,"exp1_00020_0100_020_1",100,20,1,20,"JC",NA,10000,"DNA",2446,52,2,2500,0.9784,41.5,40.38,29.09,68.12,"Treelike",0.475178351034679,0.0030707,1,0.953089269570586,0.570761876238698,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00020_0100_020_1/exp1_00020_0100_020_1_output_alignment.fa"
29001,"exp1_00025_0005_001_1",5,25,1,1,"JC",NA,10000,"DNA",125,0,0,125,1,38.95,38.95,38.93,38.98,"Non-treelike",0.64832362156526,0.0050892,1,0.996580710575509,0.538570907873423,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00025_0005_001_1/exp1_00025_0005_001_1_output_alignment.fa"
29002,"exp1_00025_0005_002_1",5,25,1,2,"JC",NA,10000,"DNA",125,0,0,125,1,39.26,39.26,37.37,41.16,"Treelike",0.760292735515051,0.0136232,1,0.994333938578332,0.671494843793876,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00025_0005_002_1/exp1_00025_0005_002_1_output_alignment.fa"
29003,"exp1_00025_0005_003_1",5,25,1,3,"JC",NA,10000,"DNA",125,0,0,125,1,39.78,39.78,37.64,41.92,"Non-treelike",0.447260605933862,0.006452,1,0.993950204419544,0.595806749049152,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00025_0005_003_1/exp1_00025_0005_003_1_output_alignment.fa"
29004,"exp1_00025_0005_004_1",5,25,1,4,"JC",NA,10000,"DNA",125,0,0,125,1,36.64,36.64,34.89,38.38,"Treelike",0.539716594687729,0.0043792,1,0.996040010735322,0.561695278969957,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00025_0005_004_1/exp1_00025_0005_004_1_output_alignment.fa"
29005,"exp1_00025_0005_005_1",5,25,1,5,"JC",NA,10000,"DNA",125,0,0,125,1,39.84,39.84,39.66,40.03,"Treelike",0.229541197459179,0.000596,1,0.997283327816894,0.768189509306261,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00025_0005_005_1/exp1_00025_0005_005_1_output_alignment.fa"
29006,"exp1_00025_0005_006_1",5,25,1,6,"JC",NA,10000,"DNA",125,0,0,125,1,39.03,39.03,36.23,41.84,"Treelike",0.471711108751165,0.0055924,1,0.995544007141898,0.607478391582112,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00025_0005_006_1/exp1_00025_0005_006_1_output_alignment.fa"
29007,"exp1_00025_0005_007_1",5,25,1,7,"JC",NA,10000,"DNA",125,0,0,125,1,35.08,35.08,33.12,37.03,"Non-treelike",0.413961381412225,0.0012218,1,0.996078852891436,0.481038863036228,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00025_0005_007_1/exp1_00025_0005_007_1_output_alignment.fa"
