"","num_reps","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","partition_file","output_alignment_file"
"4225",5,20,250,0.1,0.5,"Recent","exp2_00250_0020_005_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_005_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_005_0.1_0.5_Recent_output_alignment"
"4226",6,20,250,0.1,0.5,"Recent","exp2_00250_0020_006_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_006_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_006_0.1_0.5_Recent_output_alignment"
"4227",7,20,250,0.1,0.5,"Recent","exp2_00250_0020_007_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_007_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_007_0.1_0.5_Recent_output_alignment"
"4228",8,20,250,0.1,0.5,"Recent","exp2_00250_0020_008_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_008_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_008_0.1_0.5_Recent_output_alignment"
"4229",9,20,250,0.1,0.5,"Recent","exp2_00250_0020_009_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_009_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_009_0.1_0.5_Recent_output_alignment"
"4230",10,20,250,0.1,0.5,"Recent","exp2_00250_0020_010_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_010_0.1_0.5_Recent_partitions.nex","exp2_00250_0020_010_0.1_0.5_Recent_output_alignment"
"4231",1,50,250,0.1,0.5,"Recent","exp2_00250_0050_001_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_001_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_001_0.1_0.5_Recent_output_alignment"
"4232",2,50,250,0.1,0.5,"Recent","exp2_00250_0050_002_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_002_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_002_0.1_0.5_Recent_output_alignment"
"4233",3,50,250,0.1,0.5,"Recent","exp2_00250_0050_003_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_003_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_003_0.1_0.5_Recent_output_alignment"
"4234",4,50,250,0.1,0.5,"Recent","exp2_00250_0050_004_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_004_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_004_0.1_0.5_Recent_output_alignment"
"4235",5,50,250,0.1,0.5,"Recent","exp2_00250_0050_005_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_005_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_005_0.1_0.5_Recent_output_alignment"
"4236",6,50,250,0.1,0.5,"Recent","exp2_00250_0050_006_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_006_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_006_0.1_0.5_Recent_output_alignment"
"4237",7,50,250,0.1,0.5,"Recent","exp2_00250_0050_007_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_007_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_007_0.1_0.5_Recent_output_alignment"
"4238",8,50,250,0.1,0.5,"Recent","exp2_00250_0050_008_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_008_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_008_0.1_0.5_Recent_output_alignment"
"4239",9,50,250,0.1,0.5,"Recent","exp2_00250_0050_009_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_009_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_009_0.1_0.5_Recent_output_alignment"
"4240",10,50,250,0.1,0.5,"Recent","exp2_00250_0050_010_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_010_0.1_0.5_Recent_partitions.nex","exp2_00250_0050_010_0.1_0.5_Recent_output_alignment"
"4241",1,100,250,0.1,0.5,"Recent","exp2_00250_0100_001_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_001_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_001_0.1_0.5_Recent_output_alignment"
"4242",2,100,250,0.1,0.5,"Recent","exp2_00250_0100_002_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_002_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_002_0.1_0.5_Recent_output_alignment"
"4243",3,100,250,0.1,0.5,"Recent","exp2_00250_0100_003_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_003_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_003_0.1_0.5_Recent_output_alignment"
"4244",4,100,250,0.1,0.5,"Recent","exp2_00250_0100_004_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_004_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_004_0.1_0.5_Recent_output_alignment"
"4245",5,100,250,0.1,0.5,"Recent","exp2_00250_0100_005_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_005_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_005_0.1_0.5_Recent_output_alignment"
"4246",6,100,250,0.1,0.5,"Recent","exp2_00250_0100_006_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_006_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_006_0.1_0.5_Recent_output_alignment"
"4247",7,100,250,0.1,0.5,"Recent","exp2_00250_0100_007_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_007_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_007_0.1_0.5_Recent_output_alignment"
"4248",8,100,250,0.1,0.5,"Recent","exp2_00250_0100_008_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_008_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_008_0.1_0.5_Recent_output_alignment"
"4249",9,100,250,0.1,0.5,"Recent","exp2_00250_0100_009_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_009_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_009_0.1_0.5_Recent_output_alignment"
"4250",10,100,250,0.1,0.5,"Recent","exp2_00250_0100_010_0.1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_010_0.1_0.5_Recent_partitions.nex","exp2_00250_0100_010_0.1_0.5_Recent_output_alignment"
"4251",1,5,250,1,0.5,"Recent","exp2_00250_0005_001_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_001_1_0.5_Recent_partitions.nex","exp2_00250_0005_001_1_0.5_Recent_output_alignment"
"4252",2,5,250,1,0.5,"Recent","exp2_00250_0005_002_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_002_1_0.5_Recent_partitions.nex","exp2_00250_0005_002_1_0.5_Recent_output_alignment"
"4253",3,5,250,1,0.5,"Recent","exp2_00250_0005_003_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_003_1_0.5_Recent_partitions.nex","exp2_00250_0005_003_1_0.5_Recent_output_alignment"
"4254",4,5,250,1,0.5,"Recent","exp2_00250_0005_004_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_004_1_0.5_Recent_partitions.nex","exp2_00250_0005_004_1_0.5_Recent_output_alignment"
"4255",5,5,250,1,0.5,"Recent","exp2_00250_0005_005_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_005_1_0.5_Recent_partitions.nex","exp2_00250_0005_005_1_0.5_Recent_output_alignment"
"4256",6,5,250,1,0.5,"Recent","exp2_00250_0005_006_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_006_1_0.5_Recent_partitions.nex","exp2_00250_0005_006_1_0.5_Recent_output_alignment"
"4257",7,5,250,1,0.5,"Recent","exp2_00250_0005_007_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_007_1_0.5_Recent_partitions.nex","exp2_00250_0005_007_1_0.5_Recent_output_alignment"
"4258",8,5,250,1,0.5,"Recent","exp2_00250_0005_008_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_008_1_0.5_Recent_partitions.nex","exp2_00250_0005_008_1_0.5_Recent_output_alignment"
"4259",9,5,250,1,0.5,"Recent","exp2_00250_0005_009_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_009_1_0.5_Recent_partitions.nex","exp2_00250_0005_009_1_0.5_Recent_output_alignment"
"4260",10,5,250,1,0.5,"Recent","exp2_00250_0005_010_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_010_1_0.5_Recent_partitions.nex","exp2_00250_0005_010_1_0.5_Recent_output_alignment"
"4261",1,10,250,1,0.5,"Recent","exp2_00250_0010_001_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_001_1_0.5_Recent_partitions.nex","exp2_00250_0010_001_1_0.5_Recent_output_alignment"
"4262",2,10,250,1,0.5,"Recent","exp2_00250_0010_002_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_002_1_0.5_Recent_partitions.nex","exp2_00250_0010_002_1_0.5_Recent_output_alignment"
"4263",3,10,250,1,0.5,"Recent","exp2_00250_0010_003_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_003_1_0.5_Recent_partitions.nex","exp2_00250_0010_003_1_0.5_Recent_output_alignment"
"4264",4,10,250,1,0.5,"Recent","exp2_00250_0010_004_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_004_1_0.5_Recent_partitions.nex","exp2_00250_0010_004_1_0.5_Recent_output_alignment"
"4265",5,10,250,1,0.5,"Recent","exp2_00250_0010_005_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_005_1_0.5_Recent_partitions.nex","exp2_00250_0010_005_1_0.5_Recent_output_alignment"
"4266",6,10,250,1,0.5,"Recent","exp2_00250_0010_006_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_006_1_0.5_Recent_partitions.nex","exp2_00250_0010_006_1_0.5_Recent_output_alignment"
"4267",7,10,250,1,0.5,"Recent","exp2_00250_0010_007_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_007_1_0.5_Recent_partitions.nex","exp2_00250_0010_007_1_0.5_Recent_output_alignment"
"4268",8,10,250,1,0.5,"Recent","exp2_00250_0010_008_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_008_1_0.5_Recent_partitions.nex","exp2_00250_0010_008_1_0.5_Recent_output_alignment"
"4269",9,10,250,1,0.5,"Recent","exp2_00250_0010_009_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_009_1_0.5_Recent_partitions.nex","exp2_00250_0010_009_1_0.5_Recent_output_alignment"
"4270",10,10,250,1,0.5,"Recent","exp2_00250_0010_010_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_010_1_0.5_Recent_partitions.nex","exp2_00250_0010_010_1_0.5_Recent_output_alignment"
"4271",1,20,250,1,0.5,"Recent","exp2_00250_0020_001_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_001_1_0.5_Recent_partitions.nex","exp2_00250_0020_001_1_0.5_Recent_output_alignment"
"4272",2,20,250,1,0.5,"Recent","exp2_00250_0020_002_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_002_1_0.5_Recent_partitions.nex","exp2_00250_0020_002_1_0.5_Recent_output_alignment"
"4273",3,20,250,1,0.5,"Recent","exp2_00250_0020_003_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_003_1_0.5_Recent_partitions.nex","exp2_00250_0020_003_1_0.5_Recent_output_alignment"
"4274",4,20,250,1,0.5,"Recent","exp2_00250_0020_004_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_004_1_0.5_Recent_partitions.nex","exp2_00250_0020_004_1_0.5_Recent_output_alignment"
"4275",5,20,250,1,0.5,"Recent","exp2_00250_0020_005_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_005_1_0.5_Recent_partitions.nex","exp2_00250_0020_005_1_0.5_Recent_output_alignment"
"4276",6,20,250,1,0.5,"Recent","exp2_00250_0020_006_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_006_1_0.5_Recent_partitions.nex","exp2_00250_0020_006_1_0.5_Recent_output_alignment"
"4277",7,20,250,1,0.5,"Recent","exp2_00250_0020_007_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_007_1_0.5_Recent_partitions.nex","exp2_00250_0020_007_1_0.5_Recent_output_alignment"
"4278",8,20,250,1,0.5,"Recent","exp2_00250_0020_008_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_008_1_0.5_Recent_partitions.nex","exp2_00250_0020_008_1_0.5_Recent_output_alignment"
"4279",9,20,250,1,0.5,"Recent","exp2_00250_0020_009_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_009_1_0.5_Recent_partitions.nex","exp2_00250_0020_009_1_0.5_Recent_output_alignment"
"4280",10,20,250,1,0.5,"Recent","exp2_00250_0020_010_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_010_1_0.5_Recent_partitions.nex","exp2_00250_0020_010_1_0.5_Recent_output_alignment"
"4281",1,50,250,1,0.5,"Recent","exp2_00250_0050_001_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_001_1_0.5_Recent_partitions.nex","exp2_00250_0050_001_1_0.5_Recent_output_alignment"
"4282",2,50,250,1,0.5,"Recent","exp2_00250_0050_002_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_002_1_0.5_Recent_partitions.nex","exp2_00250_0050_002_1_0.5_Recent_output_alignment"
"4283",3,50,250,1,0.5,"Recent","exp2_00250_0050_003_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_003_1_0.5_Recent_partitions.nex","exp2_00250_0050_003_1_0.5_Recent_output_alignment"
"4284",4,50,250,1,0.5,"Recent","exp2_00250_0050_004_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_004_1_0.5_Recent_partitions.nex","exp2_00250_0050_004_1_0.5_Recent_output_alignment"
"4285",5,50,250,1,0.5,"Recent","exp2_00250_0050_005_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_005_1_0.5_Recent_partitions.nex","exp2_00250_0050_005_1_0.5_Recent_output_alignment"
"4286",6,50,250,1,0.5,"Recent","exp2_00250_0050_006_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_006_1_0.5_Recent_partitions.nex","exp2_00250_0050_006_1_0.5_Recent_output_alignment"
"4287",7,50,250,1,0.5,"Recent","exp2_00250_0050_007_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_007_1_0.5_Recent_partitions.nex","exp2_00250_0050_007_1_0.5_Recent_output_alignment"
"4288",8,50,250,1,0.5,"Recent","exp2_00250_0050_008_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_008_1_0.5_Recent_partitions.nex","exp2_00250_0050_008_1_0.5_Recent_output_alignment"
"4289",9,50,250,1,0.5,"Recent","exp2_00250_0050_009_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_009_1_0.5_Recent_partitions.nex","exp2_00250_0050_009_1_0.5_Recent_output_alignment"
"4290",10,50,250,1,0.5,"Recent","exp2_00250_0050_010_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_010_1_0.5_Recent_partitions.nex","exp2_00250_0050_010_1_0.5_Recent_output_alignment"
"4291",1,100,250,1,0.5,"Recent","exp2_00250_0100_001_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_001_1_0.5_Recent_partitions.nex","exp2_00250_0100_001_1_0.5_Recent_output_alignment"
"4292",2,100,250,1,0.5,"Recent","exp2_00250_0100_002_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_002_1_0.5_Recent_partitions.nex","exp2_00250_0100_002_1_0.5_Recent_output_alignment"
"4293",3,100,250,1,0.5,"Recent","exp2_00250_0100_003_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_003_1_0.5_Recent_partitions.nex","exp2_00250_0100_003_1_0.5_Recent_output_alignment"
"4294",4,100,250,1,0.5,"Recent","exp2_00250_0100_004_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_004_1_0.5_Recent_partitions.nex","exp2_00250_0100_004_1_0.5_Recent_output_alignment"
"4295",5,100,250,1,0.5,"Recent","exp2_00250_0100_005_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_005_1_0.5_Recent_partitions.nex","exp2_00250_0100_005_1_0.5_Recent_output_alignment"
"4296",6,100,250,1,0.5,"Recent","exp2_00250_0100_006_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_006_1_0.5_Recent_partitions.nex","exp2_00250_0100_006_1_0.5_Recent_output_alignment"
"4297",7,100,250,1,0.5,"Recent","exp2_00250_0100_007_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_007_1_0.5_Recent_partitions.nex","exp2_00250_0100_007_1_0.5_Recent_output_alignment"
"4298",8,100,250,1,0.5,"Recent","exp2_00250_0100_008_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_008_1_0.5_Recent_partitions.nex","exp2_00250_0100_008_1_0.5_Recent_output_alignment"
"4299",9,100,250,1,0.5,"Recent","exp2_00250_0100_009_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_009_1_0.5_Recent_partitions.nex","exp2_00250_0100_009_1_0.5_Recent_output_alignment"
"4300",10,100,250,1,0.5,"Recent","exp2_00250_0100_010_1_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0100_010_1_0.5_Recent_partitions.nex","exp2_00250_0100_010_1_0.5_Recent_output_alignment"
"4301",1,5,250,10,0.5,"Recent","exp2_00250_0005_001_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_001_10_0.5_Recent_partitions.nex","exp2_00250_0005_001_10_0.5_Recent_output_alignment"
"4302",2,5,250,10,0.5,"Recent","exp2_00250_0005_002_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_002_10_0.5_Recent_partitions.nex","exp2_00250_0005_002_10_0.5_Recent_output_alignment"
"4303",3,5,250,10,0.5,"Recent","exp2_00250_0005_003_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_003_10_0.5_Recent_partitions.nex","exp2_00250_0005_003_10_0.5_Recent_output_alignment"
"4304",4,5,250,10,0.5,"Recent","exp2_00250_0005_004_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_004_10_0.5_Recent_partitions.nex","exp2_00250_0005_004_10_0.5_Recent_output_alignment"
"4305",5,5,250,10,0.5,"Recent","exp2_00250_0005_005_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_005_10_0.5_Recent_partitions.nex","exp2_00250_0005_005_10_0.5_Recent_output_alignment"
"4306",6,5,250,10,0.5,"Recent","exp2_00250_0005_006_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_006_10_0.5_Recent_partitions.nex","exp2_00250_0005_006_10_0.5_Recent_output_alignment"
"4307",7,5,250,10,0.5,"Recent","exp2_00250_0005_007_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_007_10_0.5_Recent_partitions.nex","exp2_00250_0005_007_10_0.5_Recent_output_alignment"
"4308",8,5,250,10,0.5,"Recent","exp2_00250_0005_008_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_008_10_0.5_Recent_partitions.nex","exp2_00250_0005_008_10_0.5_Recent_output_alignment"
"4309",9,5,250,10,0.5,"Recent","exp2_00250_0005_009_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_009_10_0.5_Recent_partitions.nex","exp2_00250_0005_009_10_0.5_Recent_output_alignment"
"4310",10,5,250,10,0.5,"Recent","exp2_00250_0005_010_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0005_010_10_0.5_Recent_partitions.nex","exp2_00250_0005_010_10_0.5_Recent_output_alignment"
"4311",1,10,250,10,0.5,"Recent","exp2_00250_0010_001_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_001_10_0.5_Recent_partitions.nex","exp2_00250_0010_001_10_0.5_Recent_output_alignment"
"4312",2,10,250,10,0.5,"Recent","exp2_00250_0010_002_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_002_10_0.5_Recent_partitions.nex","exp2_00250_0010_002_10_0.5_Recent_output_alignment"
"4313",3,10,250,10,0.5,"Recent","exp2_00250_0010_003_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_003_10_0.5_Recent_partitions.nex","exp2_00250_0010_003_10_0.5_Recent_output_alignment"
"4314",4,10,250,10,0.5,"Recent","exp2_00250_0010_004_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_004_10_0.5_Recent_partitions.nex","exp2_00250_0010_004_10_0.5_Recent_output_alignment"
"4315",5,10,250,10,0.5,"Recent","exp2_00250_0010_005_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_005_10_0.5_Recent_partitions.nex","exp2_00250_0010_005_10_0.5_Recent_output_alignment"
"4316",6,10,250,10,0.5,"Recent","exp2_00250_0010_006_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_006_10_0.5_Recent_partitions.nex","exp2_00250_0010_006_10_0.5_Recent_output_alignment"
"4317",7,10,250,10,0.5,"Recent","exp2_00250_0010_007_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_007_10_0.5_Recent_partitions.nex","exp2_00250_0010_007_10_0.5_Recent_output_alignment"
"4318",8,10,250,10,0.5,"Recent","exp2_00250_0010_008_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_008_10_0.5_Recent_partitions.nex","exp2_00250_0010_008_10_0.5_Recent_output_alignment"
"4319",9,10,250,10,0.5,"Recent","exp2_00250_0010_009_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_009_10_0.5_Recent_partitions.nex","exp2_00250_0010_009_10_0.5_Recent_output_alignment"
"4320",10,10,250,10,0.5,"Recent","exp2_00250_0010_010_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0010_010_10_0.5_Recent_partitions.nex","exp2_00250_0010_010_10_0.5_Recent_output_alignment"
"4321",1,20,250,10,0.5,"Recent","exp2_00250_0020_001_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_001_10_0.5_Recent_partitions.nex","exp2_00250_0020_001_10_0.5_Recent_output_alignment"
"4322",2,20,250,10,0.5,"Recent","exp2_00250_0020_002_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_002_10_0.5_Recent_partitions.nex","exp2_00250_0020_002_10_0.5_Recent_output_alignment"
"4323",3,20,250,10,0.5,"Recent","exp2_00250_0020_003_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_003_10_0.5_Recent_partitions.nex","exp2_00250_0020_003_10_0.5_Recent_output_alignment"
"4324",4,20,250,10,0.5,"Recent","exp2_00250_0020_004_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_004_10_0.5_Recent_partitions.nex","exp2_00250_0020_004_10_0.5_Recent_output_alignment"
"4325",5,20,250,10,0.5,"Recent","exp2_00250_0020_005_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_005_10_0.5_Recent_partitions.nex","exp2_00250_0020_005_10_0.5_Recent_output_alignment"
"4326",6,20,250,10,0.5,"Recent","exp2_00250_0020_006_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_006_10_0.5_Recent_partitions.nex","exp2_00250_0020_006_10_0.5_Recent_output_alignment"
"4327",7,20,250,10,0.5,"Recent","exp2_00250_0020_007_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_007_10_0.5_Recent_partitions.nex","exp2_00250_0020_007_10_0.5_Recent_output_alignment"
"4328",8,20,250,10,0.5,"Recent","exp2_00250_0020_008_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_008_10_0.5_Recent_partitions.nex","exp2_00250_0020_008_10_0.5_Recent_output_alignment"
"4329",9,20,250,10,0.5,"Recent","exp2_00250_0020_009_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_009_10_0.5_Recent_partitions.nex","exp2_00250_0020_009_10_0.5_Recent_output_alignment"
"4330",10,20,250,10,0.5,"Recent","exp2_00250_0020_010_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0020_010_10_0.5_Recent_partitions.nex","exp2_00250_0020_010_10_0.5_Recent_output_alignment"
"4331",1,50,250,10,0.5,"Recent","exp2_00250_0050_001_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_001_10_0.5_Recent_partitions.nex","exp2_00250_0050_001_10_0.5_Recent_output_alignment"
"4332",2,50,250,10,0.5,"Recent","exp2_00250_0050_002_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_002_10_0.5_Recent_partitions.nex","exp2_00250_0050_002_10_0.5_Recent_output_alignment"
"4333",3,50,250,10,0.5,"Recent","exp2_00250_0050_003_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_003_10_0.5_Recent_partitions.nex","exp2_00250_0050_003_10_0.5_Recent_output_alignment"
"4334",4,50,250,10,0.5,"Recent","exp2_00250_0050_004_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_004_10_0.5_Recent_partitions.nex","exp2_00250_0050_004_10_0.5_Recent_output_alignment"
"4335",5,50,250,10,0.5,"Recent","exp2_00250_0050_005_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_005_10_0.5_Recent_partitions.nex","exp2_00250_0050_005_10_0.5_Recent_output_alignment"
"4336",6,50,250,10,0.5,"Recent","exp2_00250_0050_006_10_0.5_Recent","JC",NA,250000,"DNA","exp2_00250_0050_006_10_0.5_Recent_partitions.nex","exp2_00250_0050_006_10_0.5_Recent_output_alignment"
