"row_id","uid","num_taxa","num_trees","tree_depth","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCFL_mean","sCFL_median","sCFL_min","sCFL_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
2578,"exp1_00002_0020_008_0.01",20,2,0.01,8,"JC",NA,10000,"DNA",489,11,0,500,0.978,75.43,80.8,36.2,99.8,"Treelike",0.34324912264891,0.0396617,NA,0.97307733638589,0.47125936139668,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0020_008_0.01/exp1_00002_0020_008_0.01_output_alignment.fa"
2579,"exp1_00002_0020_009_0.01",20,2,0.01,9,"JC",NA,10000,"DNA",496,4,0,500,0.992,79.41,82.2,36.2,97.5,"Treelike",0.312428817672488,0.03110275,NA,0.979544258302207,0.552011737075066,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0020_009_0.01/exp1_00002_0020_009_0.01_output_alignment.fa"
2580,"exp1_00002_0020_010_0.01",20,2,0.01,10,"JC",NA,10000,"DNA",499,1,0,500,0.998,80.44,81.2,56.5,98.9,"Treelike",0.37356496895377,0.04809185,NA,0.728110730229106,0.524150129305103,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0020_010_0.01/exp1_00002_0020_010_0.01_output_alignment.fa"
2581,"exp1_00002_0050_001_0.01",50,2,0.01,1,"JC",NA,10000,"DNA",1243,7,0,1250,0.9944,81.61,87,17.5,100,"Treelike",0.331229970996215,0.0293193,0.418212124237805,0.949914773123095,0.622732772794559,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_001_0.01/exp1_00002_0050_001_0.01_output_alignment.fa"
2582,"exp1_00002_0050_002_0.01",50,2,0.01,2,"JC",NA,10000,"DNA",1234,15,1,1250,0.9872,76.06,81.3,0.7,100,"Treelike",0.321004329849827,0.03026894,NA,0.837184664987542,0.602517371318855,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_002_0.01/exp1_00002_0050_002_0.01_output_alignment.fa"
2583,"exp1_00002_0050_003_0.01",50,2,0.01,3,"JC",NA,10000,"DNA",1245,4,1,1250,0.996,80.55,89,24.6,100,"Treelike",0.300403406755442,0.02309428,NA,0.966525867434989,0.580091483683378,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_003_0.01/exp1_00002_0050_003_0.01_output_alignment.fa"
2584,"exp1_00002_0050_004_0.01",50,2,0.01,4,"JC",NA,10000,"DNA",1249,1,0,1250,0.9992,85.89,92.8,46.5,100,"Treelike",0.168521619550285,0.00733422,NA,0.996573608971593,0.863703772784154,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_004_0.01/exp1_00002_0050_004_0.01_output_alignment.fa"
2585,"exp1_00002_0050_005_0.01",50,2,0.01,5,"JC",NA,10000,"DNA",1230,20,0,1250,0.984,80.49,86,0,100,"Non-treelike",0.307113502540036,0.01965568,NA,0.962220022385792,0.621088468566091,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_005_0.01/exp1_00002_0050_005_0.01_output_alignment.fa"
2586,"exp1_00002_0050_006_0.01",50,2,0.01,6,"JC",NA,10000,"DNA",1243,7,0,1250,0.9944,79.71,79.4,46.4,99.7,"Non-treelike",0.252251723707369,0.01200684,NA,0.988811178860101,0.788327484254661,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_006_0.01/exp1_00002_0050_006_0.01_output_alignment.fa"
2587,"exp1_00002_0050_007_0.01",50,2,0.01,7,"JC",NA,10000,"DNA",1245,4,1,1250,0.996,78.83,82.3,43.8,100,"Treelike",0.311034371777116,0.0348462,NA,0.875341456195009,0.643443947502059,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_007_0.01/exp1_00002_0050_007_0.01_output_alignment.fa"
2588,"exp1_00002_0050_008_0.01",50,2,0.01,8,"JC",NA,10000,"DNA",1239,8,3,1250,0.9912,79.85,85,28.4,100,"Treelike",0.289032005431702,0.01796596,NA,0.983745529735487,0.667520457848265,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_008_0.01/exp1_00002_0050_008_0.01_output_alignment.fa"
2589,"exp1_00002_0050_009_0.01",50,2,0.01,9,"JC",NA,10000,"DNA",1246,4,0,1250,0.9968,76.59,79.4,12.9,100,"Treelike",0.281610396473214,0.03032502,NA,0.956766679931893,0.557244539917499,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_009_0.01/exp1_00002_0050_009_0.01_output_alignment.fa"
2590,"exp1_00002_0050_010_0.01",50,2,0.01,10,"JC",NA,10000,"DNA",1246,4,0,1250,0.9968,78.13,80.8,9.33,100,"Non-treelike",0.239914290980361,0.01397522,NA,0.987899087983534,0.768220571752223,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0050_010_0.01/exp1_00002_0050_010_0.01_output_alignment.fa"
2591,"exp1_00002_0100_001_0.01",100,2,0.01,1,"JC",NA,10000,"DNA",2465,17,18,2500,0.986,82.62,86,22.3,100,"Non-treelike",0.194493438095293,0.00754345,0.469056893945092,0.994182309910487,0.722937361735802,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_001_0.01/exp1_00002_0100_001_0.01_output_alignment.fa"
2592,"exp1_00002_0100_002_0.01",100,2,0.01,2,"JC",NA,10000,"DNA",2470,26,4,2500,0.988,79.92,86.5,0,100,"Treelike",0.313712266557218,0.02262465,0.458893683003953,0.935373283651774,0.598220077954501,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_002_0.01/exp1_00002_0100_002_0.01_output_alignment.fa"
2593,"exp1_00002_0100_003_0.01",100,2,0.01,3,"JC",NA,10000,"DNA",2491,9,0,2500,0.9964,84.69,91,13.2,100,"Non-treelike",0.248291250147419,0.01297282,0.48101347766323,0.991042072876575,0.651430856586376,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_003_0.01/exp1_00002_0100_003_0.01_output_alignment.fa"
2594,"exp1_00002_0100_004_0.01",100,2,0.01,4,"JC",NA,10000,"DNA",2483,17,0,2500,0.9932,82.59,88.1,33.9,100,"Treelike",0.264847906975232,0.01614674,0.473241378761062,0.968745476168549,0.638817601623177,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_004_0.01/exp1_00002_0100_004_0.01_output_alignment.fa"
2595,"exp1_00002_0100_005_0.01",100,2,0.01,5,"JC",NA,10000,"DNA",2478,20,2,2500,0.9912,78.62,81.2,10.5,100,"Treelike",0.289680452100661,0.02142512,0.461117380559376,0.910157413939789,0.633368992825825,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_005_0.01/exp1_00002_0100_005_0.01_output_alignment.fa"
2596,"exp1_00002_0100_006_0.01",100,2,0.01,6,"JC",NA,10000,"DNA",2482,18,0,2500,0.9928,81.1,84.6,7.17,100,"Treelike",0.260732807700372,0.01815609,0.462225899142713,0.986539606447271,0.653680628606655,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_006_0.01/exp1_00002_0100_006_0.01_output_alignment.fa"
2597,"exp1_00002_0100_007_0.01",100,2,0.01,7,"JC",NA,10000,"DNA",2475,23,2,2500,0.99,82.41,87.8,32,100,"Treelike",0.311762202795665,0.02017834,0.458510776029056,0.923681476076216,0.595156865117544,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_007_0.01/exp1_00002_0100_007_0.01_output_alignment.fa"
2598,"exp1_00002_0100_008_0.01",100,2,0.01,8,"JC",NA,10000,"DNA",2483,13,4,2500,0.9932,83.1,92.3,0,100,"Treelike",0.288349181575414,0.01913191,0.457287015247776,0.972277602289323,0.617045002571771,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_008_0.01/exp1_00002_0100_008_0.01_output_alignment.fa"
2599,"exp1_00002_0100_009_0.01",100,2,0.01,9,"JC",NA,10000,"DNA",2465,35,0,2500,0.986,79.31,83.9,4,100,"Treelike",0.314377537388335,0.01745224,0.460418030739045,0.935577230526643,0.615517053354537,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_009_0.01/exp1_00002_0100_009_0.01_output_alignment.fa"
2600,"exp1_00002_0100_010_0.01",100,2,0.01,10,"JC",NA,10000,"DNA",2476,24,0,2500,0.9904,83.25,92.2,10.5,100,"Treelike",0.313074787911641,0.02756965,0.441435412828947,0.883620616048913,0.611649318172107,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00002_0100_010_0.01/exp1_00002_0100_010_0.01_output_alignment.fa"
2601,"exp1_00004_0005_001_0.01",5,4,0.01,1,"JC",NA,10000,"DNA",125,0,0,125,1,61.2,61.2,52.8,69.6,"Non-treelike",0.426832377335908,0.018846,NA,0.993105061198799,0.705128205128205,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_001_0.01/exp1_00004_0005_001_0.01_output_alignment.fa"
2602,"exp1_00004_0005_002_0.01",5,4,0.01,2,"JC",NA,10000,"DNA",125,0,0,125,1,59.35,59.35,38.2,80.5,"Non-treelike",0.420286804538975,0.0346176,NA,0.992953790009368,0.7426596396464,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_002_0.01/exp1_00004_0005_002_0.01_output_alignment.fa"
2603,"exp1_00004_0005_003_0.01",5,4,0.01,3,"JC",NA,10000,"DNA",125,0,0,125,1,62.55,62.55,54.6,70.5,"Treelike",0.509904950985844,0.0251644,NA,0.995101644747451,0.576,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_003_0.01/exp1_00004_0005_003_0.01_output_alignment.fa"
2604,"exp1_00004_0005_004_0.01",5,4,0.01,4,"JC",NA,10000,"DNA",125,0,0,125,1,56.9,56.9,42.9,70.9,"Treelike",0.37460301062878,0.0196422,NA,0.991622370073161,0.715846994535519,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_004_0.01/exp1_00004_0005_004_0.01_output_alignment.fa"
2605,"exp1_00004_0005_005_0.01",5,4,0.01,5,"JC",NA,10000,"DNA",125,0,0,125,1,62.25,62.25,59.1,65.4,"Treelike",0.440004302409533,0.0287642,NA,0.993612973914144,0.702096064894006,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_005_0.01/exp1_00004_0005_005_0.01_output_alignment.fa"
2606,"exp1_00004_0005_006_0.01",5,4,0.01,6,"JC",NA,10000,"DNA",125,0,0,125,1,69.7,69.7,51.7,87.7,"Treelike",0.286229709984963,0.0241188,0.4899735,0.993072840246214,0.781818181818182,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_006_0.01/exp1_00004_0005_006_0.01_output_alignment.fa"
2607,"exp1_00004_0005_007_0.01",5,4,0.01,7,"JC",NA,10000,"DNA",125,0,0,125,1,69.4,69.4,60,78.8,"Non-treelike",0.336797123463632,0.0690044,0.468733875862069,0.982835599949703,0.710325047801147,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_007_0.01/exp1_00004_0005_007_0.01_output_alignment.fa"
2608,"exp1_00004_0005_008_0.01",5,4,0.01,8,"JC",NA,10000,"DNA",125,0,0,125,1,59.95,59.95,54.6,65.3,"Non-treelike",0.507427289130418,0.0882136,0.400824178807947,0.969430574613409,0.494983277591973,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_008_0.01/exp1_00004_0005_008_0.01_output_alignment.fa"
2609,"exp1_00004_0005_009_0.01",5,4,0.01,9,"JC",NA,10000,"DNA",125,0,0,125,1,60.25,60.25,50.9,69.6,"Non-treelike",0.53157377589418,0.1156522,0.420053038674033,0.967007830528652,0.536723163841808,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_009_0.01/exp1_00004_0005_009_0.01_output_alignment.fa"
2610,"exp1_00004_0005_010_0.01",5,4,0.01,10,"JC",NA,10000,"DNA",125,0,0,125,1,58.55,58.55,44,73.1,"Treelike",0.552902337682596,0.0462162,0.425273719512195,0.993510394099816,0.715168600035281,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0005_010_0.01/exp1_00004_0005_010_0.01_output_alignment.fa"
2611,"exp1_00004_0010_001_0.01",10,4,0.01,1,"JC",NA,10000,"DNA",248,2,0,250,0.992,61.3,60.9,43.4,85.8,"Treelike",0.404595343762605,0.0429079,0.330340814159292,0.958513016024628,0.386148135434968,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_001_0.01/exp1_00004_0010_001_0.01_output_alignment.fa"
2612,"exp1_00004_0010_002_0.01",10,4,0.01,2,"JC",NA,10000,"DNA",249,1,0,250,0.996,57.97,62.7,37.1,82.4,"Treelike",0.415090944549567,0.0511338,0.339635970899471,0.958283419824154,0.610067333324699,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_002_0.01/exp1_00004_0010_002_0.01_output_alignment.fa"
2613,"exp1_00004_0010_003_0.01",10,4,0.01,3,"JC",NA,10000,"DNA",245,5,0,250,0.98,72.74,78.2,33.9,98.4,"Treelike",0.456137364128106,0.0545034,0.332188076086956,0.953568847710482,0.686906793410873,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_003_0.01/exp1_00004_0010_003_0.01_output_alignment.fa"
2614,"exp1_00004_0010_004_0.01",10,4,0.01,4,"JC",NA,10000,"DNA",250,0,0,250,1,60.66,57.4,44.1,75.1,"Treelike",0.436294836197534,0.0623384,0.273439120535714,0.913754048124893,0.468607550187742,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_004_0.01/exp1_00004_0010_004_0.01_output_alignment.fa"
2615,"exp1_00004_0010_005_0.01",10,4,0.01,5,"JC",NA,10000,"DNA",249,1,0,250,0.996,60.54,52.9,43.6,96.2,"Treelike",0.354006371339161,0.0415171,0.33791275483871,0.953901915748879,0.561174153181986,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_005_0.01/exp1_00004_0010_005_0.01_output_alignment.fa"
2616,"exp1_00004_0010_006_0.01",10,4,0.01,6,"JC",NA,10000,"DNA",248,2,0,250,0.992,57.94,65.4,35.2,72.7,"Treelike",0.478791897818113,0.0397043,NA,0.971059594213061,0.513276534302363,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_006_0.01/exp1_00004_0010_006_0.01_output_alignment.fa"
2617,"exp1_00004_0010_007_0.01",10,4,0.01,7,"JC",NA,10000,"DNA",248,2,0,250,0.992,64.53,64.1,38.4,86.7,"Treelike",0.397748826328196,0.0244117,NA,0.980645734206938,0.55464484564137,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_007_0.01/exp1_00004_0010_007_0.01_output_alignment.fa"
2618,"exp1_00004_0010_008_0.01",10,4,0.01,8,"JC",NA,10000,"DNA",249,1,0,250,0.996,59.93,61,40.4,81.5,"Treelike",0.43073101725847,0.0562697,NA,0.94802813384154,0.533002665460699,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_008_0.01/exp1_00004_0010_008_0.01_output_alignment.fa"
2619,"exp1_00004_0010_009_0.01",10,4,0.01,9,"JC",NA,10000,"DNA",249,1,0,250,0.996,75.93,80.2,55.1,94.8,"Treelike",0.255104507181994,0.0268682,NA,0.981333161109508,0.781705901086086,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_009_0.01/exp1_00004_0010_009_0.01_output_alignment.fa"
2620,"exp1_00004_0010_010_0.01",10,4,0.01,10,"JC",NA,10000,"DNA",250,0,0,250,1,62.24,54.9,44.4,93.9,"Treelike",0.410549508289931,0.046183,0.3406825693106,0.966362481236702,0.598874645118655,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0010_010_0.01/exp1_00004_0010_010_0.01_output_alignment.fa"
2621,"exp1_00004_0020_001_0.01",20,4,0.01,1,"JC",NA,10000,"DNA",496,4,0,500,0.992,62.68,64.1,30.4,99.1,"Treelike",0.414556821152354,0.0346439,0.342171411330049,0.931651211952821,0.578945233895987,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_001_0.01/exp1_00004_0020_001_0.01_output_alignment.fa"
2622,"exp1_00004_0020_002_0.01",20,4,0.01,2,"JC",NA,10000,"DNA",499,1,0,500,0.998,62.62,62.8,6.91,92.1,"Treelike",0.335949205987764,0.02394245,0.367758403614458,0.958589441023737,0.608246006802547,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_002_0.01/exp1_00004_0020_002_0.01_output_alignment.fa"
2623,"exp1_00004_0020_003_0.01",20,4,0.01,3,"JC",NA,10000,"DNA",497,3,0,500,0.994,66.42,62.4,36.9,91.2,"Treelike",0.410153309724152,0.0372316,0.324171625425653,0.95428649810856,0.583604317236352,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_003_0.01/exp1_00004_0020_003_0.01_output_alignment.fa"
2624,"exp1_00004_0020_004_0.01",20,4,0.01,4,"JC",NA,10000,"DNA",493,7,0,500,0.986,69.7,69.3,39.8,100,"Treelike",0.370657015018145,0.02615885,0.373097206713781,0.977771421779859,0.705192381422649,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_004_0.01/exp1_00004_0020_004_0.01_output_alignment.fa"
2625,"exp1_00004_0020_005_0.01",20,4,0.01,5,"JC",NA,10000,"DNA",499,1,0,500,0.998,65.36,66.6,37.3,91.3,"Treelike",0.311248164219473,0.0258101,0.353739270553064,0.963411974072075,0.696051428601759,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_005_0.01/exp1_00004_0020_005_0.01_output_alignment.fa"
2626,"exp1_00004_0020_006_0.01",20,4,0.01,6,"JC",NA,10000,"DNA",497,3,0,500,0.994,66.62,65.2,39.3,93.2,"Treelike",0.416210397594373,0.02972715,0.360255765363128,0.949880028069084,0.531712684866735,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_006_0.01/exp1_00004_0020_006_0.01_output_alignment.fa"
2627,"exp1_00004_0020_007_0.01",20,4,0.01,7,"JC",NA,10000,"DNA",496,4,0,500,0.992,65.29,67.4,37.4,89.4,"Treelike",0.374917089448539,0.03901985,0.300514480676329,0.904661439727584,0.523233985372809,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_007_0.01/exp1_00004_0020_007_0.01_output_alignment.fa"
2628,"exp1_00004_0020_008_0.01",20,4,0.01,8,"JC",NA,10000,"DNA",498,2,0,500,0.996,63.24,60.7,42.5,86.2,"Treelike",0.392989337798004,0.0393614,0.32496285106383,0.91854861960787,0.606976779792313,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_008_0.01/exp1_00004_0020_008_0.01_output_alignment.fa"
2629,"exp1_00004_0020_009_0.01",20,4,0.01,9,"JC",NA,10000,"DNA",496,4,0,500,0.992,65.93,63.4,34.9,94.1,"Treelike",0.315645029299744,0.0259422,0.377630344746163,0.970718323473459,0.735875132467954,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_009_0.01/exp1_00004_0020_009_0.01_output_alignment.fa"
2630,"exp1_00004_0020_010_0.01",20,4,0.01,10,"JC",NA,10000,"DNA",494,6,0,500,0.988,65.1,62.6,32.9,88.1,"Treelike",0.419347959742287,0.03380995,NA,0.915352112312915,0.46461791362748,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0020_010_0.01/exp1_00004_0020_010_0.01_output_alignment.fa"
2631,"exp1_00004_0050_001_0.01",50,4,0.01,1,"JC",NA,10000,"DNA",1239,11,0,1250,0.9912,66.46,68.8,31.3,98.1,"Treelike",0.303144911081469,0.01470074,0.409334077507599,0.982688824912082,0.579678406122952,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_001_0.01/exp1_00004_0050_001_0.01_output_alignment.fa"
2632,"exp1_00004_0050_002_0.01",50,4,0.01,2,"JC",NA,10000,"DNA",1240,10,0,1250,0.992,67.54,67.5,30.4,100,"Treelike",0.405654754336164,0.03169612,NA,0.851144241468852,0.49052821860893,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_002_0.01/exp1_00004_0050_002_0.01_output_alignment.fa"
2633,"exp1_00004_0050_003_0.01",50,4,0.01,3,"JC",NA,10000,"DNA",1241,9,0,1250,0.9928,65.8,65.6,15,98.6,"Treelike",0.370200617917462,0.02831142,NA,0.922328253143222,0.602609861472482,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_003_0.01/exp1_00004_0050_003_0.01_output_alignment.fa"
2634,"exp1_00004_0050_004_0.01",50,4,0.01,4,"JC",NA,10000,"DNA",1242,8,0,1250,0.9936,63.6,61.7,23.6,91.6,"Treelike",0.411995296906737,0.02778262,NA,0.826707586745161,0.527765289481825,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_004_0.01/exp1_00004_0050_004_0.01_output_alignment.fa"
2635,"exp1_00004_0050_005_0.01",50,4,0.01,5,"JC",NA,10000,"DNA",1242,8,0,1250,0.9936,67.73,70.5,7.28,98.3,"Treelike",0.385344660954345,0.03015388,0.380263731139647,0.923668266158567,0.564725077932877,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_005_0.01/exp1_00004_0050_005_0.01_output_alignment.fa"
2636,"exp1_00004_0050_006_0.01",50,4,0.01,6,"JC",NA,10000,"DNA",1244,6,0,1250,0.9952,65.33,65.7,19,96.2,"Treelike",0.378410012501127,0.0200916,0.401443422705314,0.928371089571003,0.505137694699478,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_006_0.01/exp1_00004_0050_006_0.01_output_alignment.fa"
2637,"exp1_00004_0050_007_0.01",50,4,0.01,7,"JC",NA,10000,"DNA",1243,7,0,1250,0.9944,69.26,71.5,29.9,99.1,"Treelike",0.385733423099509,0.02824184,0.39155445716244,0.944876568491935,0.536418163542672,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_007_0.01/exp1_00004_0050_007_0.01_output_alignment.fa"
2638,"exp1_00004_0050_008_0.01",50,4,0.01,8,"JC",NA,10000,"DNA",1247,3,0,1250,0.9976,69.16,71.2,31.1,100,"Non-treelike",0.368559095430414,0.02272246,0.384827284739454,0.957818517101093,0.557711826219918,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_008_0.01/exp1_00004_0050_008_0.01_output_alignment.fa"
2639,"exp1_00004_0050_009_0.01",50,4,0.01,9,"JC",NA,10000,"DNA",1243,7,0,1250,0.9944,71.3,74.7,32.7,100,"Treelike",0.373203466648734,0.02487092,0.395101581780538,0.972052461928664,0.54087349347587,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_009_0.01/exp1_00004_0050_009_0.01_output_alignment.fa"
2640,"exp1_00004_0050_010_0.01",50,4,0.01,10,"JC",NA,10000,"DNA",1230,19,1,1250,0.984,65.71,65.5,44.6,96.5,"Treelike",0.403640154443815,0.03185054,0.381361924664603,0.843888207082268,0.544636657370197,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0050_010_0.01/exp1_00004_0050_010_0.01_output_alignment.fa"
2641,"exp1_00004_0100_001_0.01",100,4,0.01,1,"JC",NA,10000,"DNA",2486,14,0,2500,0.9944,69.94,69.3,29,98.3,"Treelike",0.331742292459925,0.01757307,0.43114740967033,0.970535681554061,0.58106063481377,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0100_001_0.01/exp1_00004_0100_001_0.01_output_alignment.fa"
2642,"exp1_00004_0100_002_0.01",100,4,0.01,2,"JC",NA,10000,"DNA",2457,43,0,2500,0.9828,68.9,70.3,0,100,"Treelike",0.399456221460203,0.02188047,0.414021319148936,0.934076886994655,0.583402832075893,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0100_002_0.01/exp1_00004_0100_002_0.01_output_alignment.fa"
2643,"exp1_00004_0100_003_0.01",100,4,0.01,3,"JC",NA,10000,"DNA",2482,18,0,2500,0.9928,72.32,74.3,33.3,100,"Treelike",0.315309411205422,0.01196082,0.452021528099528,0.978645554305367,0.622793407102522,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0100_003_0.01/exp1_00004_0100_003_0.01_output_alignment.fa"
2644,"exp1_00004_0100_004_0.01",100,4,0.01,4,"JC",NA,10000,"DNA",2475,25,0,2500,0.99,67.93,68.7,24.1,96.9,"Treelike",0.384979227161738,0.01973201,0.438474012878788,0.947883266100946,0.546025526231272,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0100_004_0.01/exp1_00004_0100_004_0.01_output_alignment.fa"
2645,"exp1_00004_0100_005_0.01",100,4,0.01,5,"JC",NA,10000,"DNA",2493,7,0,2500,0.9972,70.96,73.8,25.6,99.9,"Non-treelike",0.309763613717077,0.01202421,0.441687651125402,0.983967337638102,0.63699466071347,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0100_005_0.01/exp1_00004_0100_005_0.01_output_alignment.fa"
2646,"exp1_00004_0100_006_0.01",100,4,0.01,6,"JC",NA,10000,"DNA",2484,16,0,2500,0.9936,67.93,69.7,11.8,99.8,"Treelike",0.348369636927557,0.01617785,0.453024326377568,0.971222748469405,0.574375588527877,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0100_006_0.01/exp1_00004_0100_006_0.01_output_alignment.fa"
2647,"exp1_00004_0100_007_0.01",100,4,0.01,7,"JC",NA,10000,"DNA",2484,16,0,2500,0.9936,70.46,69,30.2,99.9,"Treelike",0.39033614124461,0.01911419,0.435423972104019,0.935354611858144,0.559979821523565,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0100_007_0.01/exp1_00004_0100_007_0.01_output_alignment.fa"
2648,"exp1_00004_0100_008_0.01",100,4,0.01,8,"JC",NA,10000,"DNA",2484,16,0,2500,0.9936,69.96,69.4,24.1,95.5,"Treelike",0.335485518720581,0.01618191,0.46116154469914,0.973883106714121,0.583887212391864,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00004_0100_008_0.01/exp1_00004_0100_008_0.01_output_alignment.fa"
