"","num_reps","num_taxa","num_trees","tree_depth","total_alignment_length","uid","alisim_gene_models","alisim_gene_tree_length","sequence_type","tree_file","partition_file","output_alignment_file"
"1917",17,100,10,1,20000,"expA2_00010_0100_017_1_20kbp","JC",NA,"DNA","expA2_00010_0100_017_1_20kbp_random_trees.phy","expA2_00010_0100_017_1_20kbp_partitions.nex","expA2_00010_0100_017_1_20kbp_output_alignment"
"1918",18,100,10,1,20000,"expA2_00010_0100_018_1_20kbp","JC",NA,"DNA","expA2_00010_0100_018_1_20kbp_random_trees.phy","expA2_00010_0100_018_1_20kbp_partitions.nex","expA2_00010_0100_018_1_20kbp_output_alignment"
"1919",19,100,10,1,20000,"expA2_00010_0100_019_1_20kbp","JC",NA,"DNA","expA2_00010_0100_019_1_20kbp_random_trees.phy","expA2_00010_0100_019_1_20kbp_partitions.nex","expA2_00010_0100_019_1_20kbp_output_alignment"
"1920",20,100,10,1,20000,"expA2_00010_0100_020_1_20kbp","JC",NA,"DNA","expA2_00010_0100_020_1_20kbp_random_trees.phy","expA2_00010_0100_020_1_20kbp_partitions.nex","expA2_00010_0100_020_1_20kbp_output_alignment"
"1921",21,100,10,1,20000,"expA2_00010_0100_021_1_20kbp","JC",NA,"DNA","expA2_00010_0100_021_1_20kbp_random_trees.phy","expA2_00010_0100_021_1_20kbp_partitions.nex","expA2_00010_0100_021_1_20kbp_output_alignment"
"1922",22,100,10,1,20000,"expA2_00010_0100_022_1_20kbp","JC",NA,"DNA","expA2_00010_0100_022_1_20kbp_random_trees.phy","expA2_00010_0100_022_1_20kbp_partitions.nex","expA2_00010_0100_022_1_20kbp_output_alignment"
"1923",23,100,10,1,20000,"expA2_00010_0100_023_1_20kbp","JC",NA,"DNA","expA2_00010_0100_023_1_20kbp_random_trees.phy","expA2_00010_0100_023_1_20kbp_partitions.nex","expA2_00010_0100_023_1_20kbp_output_alignment"
"1924",24,100,10,1,20000,"expA2_00010_0100_024_1_20kbp","JC",NA,"DNA","expA2_00010_0100_024_1_20kbp_random_trees.phy","expA2_00010_0100_024_1_20kbp_partitions.nex","expA2_00010_0100_024_1_20kbp_output_alignment"
"1925",25,100,10,1,20000,"expA2_00010_0100_025_1_20kbp","JC",NA,"DNA","expA2_00010_0100_025_1_20kbp_random_trees.phy","expA2_00010_0100_025_1_20kbp_partitions.nex","expA2_00010_0100_025_1_20kbp_output_alignment"
"1926",26,100,10,1,20000,"expA2_00010_0100_026_1_20kbp","JC",NA,"DNA","expA2_00010_0100_026_1_20kbp_random_trees.phy","expA2_00010_0100_026_1_20kbp_partitions.nex","expA2_00010_0100_026_1_20kbp_output_alignment"
"1927",27,100,10,1,20000,"expA2_00010_0100_027_1_20kbp","JC",NA,"DNA","expA2_00010_0100_027_1_20kbp_random_trees.phy","expA2_00010_0100_027_1_20kbp_partitions.nex","expA2_00010_0100_027_1_20kbp_output_alignment"
"1928",28,100,10,1,20000,"expA2_00010_0100_028_1_20kbp","JC",NA,"DNA","expA2_00010_0100_028_1_20kbp_random_trees.phy","expA2_00010_0100_028_1_20kbp_partitions.nex","expA2_00010_0100_028_1_20kbp_output_alignment"
"1929",29,100,10,1,20000,"expA2_00010_0100_029_1_20kbp","JC",NA,"DNA","expA2_00010_0100_029_1_20kbp_random_trees.phy","expA2_00010_0100_029_1_20kbp_partitions.nex","expA2_00010_0100_029_1_20kbp_output_alignment"
"1930",30,100,10,1,20000,"expA2_00010_0100_030_1_20kbp","JC",NA,"DNA","expA2_00010_0100_030_1_20kbp_random_trees.phy","expA2_00010_0100_030_1_20kbp_partitions.nex","expA2_00010_0100_030_1_20kbp_output_alignment"
"1931",31,100,10,1,20000,"expA2_00010_0100_031_1_20kbp","JC",NA,"DNA","expA2_00010_0100_031_1_20kbp_random_trees.phy","expA2_00010_0100_031_1_20kbp_partitions.nex","expA2_00010_0100_031_1_20kbp_output_alignment"
"1932",32,100,10,1,20000,"expA2_00010_0100_032_1_20kbp","JC",NA,"DNA","expA2_00010_0100_032_1_20kbp_random_trees.phy","expA2_00010_0100_032_1_20kbp_partitions.nex","expA2_00010_0100_032_1_20kbp_output_alignment"
"1933",33,100,10,1,20000,"expA2_00010_0100_033_1_20kbp","JC",NA,"DNA","expA2_00010_0100_033_1_20kbp_random_trees.phy","expA2_00010_0100_033_1_20kbp_partitions.nex","expA2_00010_0100_033_1_20kbp_output_alignment"
"1934",34,100,10,1,20000,"expA2_00010_0100_034_1_20kbp","JC",NA,"DNA","expA2_00010_0100_034_1_20kbp_random_trees.phy","expA2_00010_0100_034_1_20kbp_partitions.nex","expA2_00010_0100_034_1_20kbp_output_alignment"
"1935",35,100,10,1,20000,"expA2_00010_0100_035_1_20kbp","JC",NA,"DNA","expA2_00010_0100_035_1_20kbp_random_trees.phy","expA2_00010_0100_035_1_20kbp_partitions.nex","expA2_00010_0100_035_1_20kbp_output_alignment"
"1936",36,100,10,1,20000,"expA2_00010_0100_036_1_20kbp","JC",NA,"DNA","expA2_00010_0100_036_1_20kbp_random_trees.phy","expA2_00010_0100_036_1_20kbp_partitions.nex","expA2_00010_0100_036_1_20kbp_output_alignment"
"1937",37,100,10,1,20000,"expA2_00010_0100_037_1_20kbp","JC",NA,"DNA","expA2_00010_0100_037_1_20kbp_random_trees.phy","expA2_00010_0100_037_1_20kbp_partitions.nex","expA2_00010_0100_037_1_20kbp_output_alignment"
"1938",38,100,10,1,20000,"expA2_00010_0100_038_1_20kbp","JC",NA,"DNA","expA2_00010_0100_038_1_20kbp_random_trees.phy","expA2_00010_0100_038_1_20kbp_partitions.nex","expA2_00010_0100_038_1_20kbp_output_alignment"
"1939",39,100,10,1,20000,"expA2_00010_0100_039_1_20kbp","JC",NA,"DNA","expA2_00010_0100_039_1_20kbp_random_trees.phy","expA2_00010_0100_039_1_20kbp_partitions.nex","expA2_00010_0100_039_1_20kbp_output_alignment"
"1940",40,100,10,1,20000,"expA2_00010_0100_040_1_20kbp","JC",NA,"DNA","expA2_00010_0100_040_1_20kbp_random_trees.phy","expA2_00010_0100_040_1_20kbp_partitions.nex","expA2_00010_0100_040_1_20kbp_output_alignment"
"1941",41,100,10,1,20000,"expA2_00010_0100_041_1_20kbp","JC",NA,"DNA","expA2_00010_0100_041_1_20kbp_random_trees.phy","expA2_00010_0100_041_1_20kbp_partitions.nex","expA2_00010_0100_041_1_20kbp_output_alignment"
"1942",42,100,10,1,20000,"expA2_00010_0100_042_1_20kbp","JC",NA,"DNA","expA2_00010_0100_042_1_20kbp_random_trees.phy","expA2_00010_0100_042_1_20kbp_partitions.nex","expA2_00010_0100_042_1_20kbp_output_alignment"
"1943",43,100,10,1,20000,"expA2_00010_0100_043_1_20kbp","JC",NA,"DNA","expA2_00010_0100_043_1_20kbp_random_trees.phy","expA2_00010_0100_043_1_20kbp_partitions.nex","expA2_00010_0100_043_1_20kbp_output_alignment"
"1944",44,100,10,1,20000,"expA2_00010_0100_044_1_20kbp","JC",NA,"DNA","expA2_00010_0100_044_1_20kbp_random_trees.phy","expA2_00010_0100_044_1_20kbp_partitions.nex","expA2_00010_0100_044_1_20kbp_output_alignment"
"1945",45,100,10,1,20000,"expA2_00010_0100_045_1_20kbp","JC",NA,"DNA","expA2_00010_0100_045_1_20kbp_random_trees.phy","expA2_00010_0100_045_1_20kbp_partitions.nex","expA2_00010_0100_045_1_20kbp_output_alignment"
"1946",46,100,10,1,20000,"expA2_00010_0100_046_1_20kbp","JC",NA,"DNA","expA2_00010_0100_046_1_20kbp_random_trees.phy","expA2_00010_0100_046_1_20kbp_partitions.nex","expA2_00010_0100_046_1_20kbp_output_alignment"
"1947",47,100,10,1,20000,"expA2_00010_0100_047_1_20kbp","JC",NA,"DNA","expA2_00010_0100_047_1_20kbp_random_trees.phy","expA2_00010_0100_047_1_20kbp_partitions.nex","expA2_00010_0100_047_1_20kbp_output_alignment"
"1948",48,100,10,1,20000,"expA2_00010_0100_048_1_20kbp","JC",NA,"DNA","expA2_00010_0100_048_1_20kbp_random_trees.phy","expA2_00010_0100_048_1_20kbp_partitions.nex","expA2_00010_0100_048_1_20kbp_output_alignment"
"1949",49,100,10,1,20000,"expA2_00010_0100_049_1_20kbp","JC",NA,"DNA","expA2_00010_0100_049_1_20kbp_random_trees.phy","expA2_00010_0100_049_1_20kbp_partitions.nex","expA2_00010_0100_049_1_20kbp_output_alignment"
"1950",50,100,10,1,20000,"expA2_00010_0100_050_1_20kbp","JC",NA,"DNA","expA2_00010_0100_050_1_20kbp_random_trees.phy","expA2_00010_0100_050_1_20kbp_partitions.nex","expA2_00010_0100_050_1_20kbp_output_alignment"
"1951",51,100,10,1,20000,"expA2_00010_0100_051_1_20kbp","JC",NA,"DNA","expA2_00010_0100_051_1_20kbp_random_trees.phy","expA2_00010_0100_051_1_20kbp_partitions.nex","expA2_00010_0100_051_1_20kbp_output_alignment"
"1952",52,100,10,1,20000,"expA2_00010_0100_052_1_20kbp","JC",NA,"DNA","expA2_00010_0100_052_1_20kbp_random_trees.phy","expA2_00010_0100_052_1_20kbp_partitions.nex","expA2_00010_0100_052_1_20kbp_output_alignment"
"1953",53,100,10,1,20000,"expA2_00010_0100_053_1_20kbp","JC",NA,"DNA","expA2_00010_0100_053_1_20kbp_random_trees.phy","expA2_00010_0100_053_1_20kbp_partitions.nex","expA2_00010_0100_053_1_20kbp_output_alignment"
"1954",54,100,10,1,20000,"expA2_00010_0100_054_1_20kbp","JC",NA,"DNA","expA2_00010_0100_054_1_20kbp_random_trees.phy","expA2_00010_0100_054_1_20kbp_partitions.nex","expA2_00010_0100_054_1_20kbp_output_alignment"
"1955",55,100,10,1,20000,"expA2_00010_0100_055_1_20kbp","JC",NA,"DNA","expA2_00010_0100_055_1_20kbp_random_trees.phy","expA2_00010_0100_055_1_20kbp_partitions.nex","expA2_00010_0100_055_1_20kbp_output_alignment"
"1956",56,100,10,1,20000,"expA2_00010_0100_056_1_20kbp","JC",NA,"DNA","expA2_00010_0100_056_1_20kbp_random_trees.phy","expA2_00010_0100_056_1_20kbp_partitions.nex","expA2_00010_0100_056_1_20kbp_output_alignment"
"1957",57,100,10,1,20000,"expA2_00010_0100_057_1_20kbp","JC",NA,"DNA","expA2_00010_0100_057_1_20kbp_random_trees.phy","expA2_00010_0100_057_1_20kbp_partitions.nex","expA2_00010_0100_057_1_20kbp_output_alignment"
"1958",58,100,10,1,20000,"expA2_00010_0100_058_1_20kbp","JC",NA,"DNA","expA2_00010_0100_058_1_20kbp_random_trees.phy","expA2_00010_0100_058_1_20kbp_partitions.nex","expA2_00010_0100_058_1_20kbp_output_alignment"
"1959",59,100,10,1,20000,"expA2_00010_0100_059_1_20kbp","JC",NA,"DNA","expA2_00010_0100_059_1_20kbp_random_trees.phy","expA2_00010_0100_059_1_20kbp_partitions.nex","expA2_00010_0100_059_1_20kbp_output_alignment"
"1960",60,100,10,1,20000,"expA2_00010_0100_060_1_20kbp","JC",NA,"DNA","expA2_00010_0100_060_1_20kbp_random_trees.phy","expA2_00010_0100_060_1_20kbp_partitions.nex","expA2_00010_0100_060_1_20kbp_output_alignment"
"1961",61,100,10,1,20000,"expA2_00010_0100_061_1_20kbp","JC",NA,"DNA","expA2_00010_0100_061_1_20kbp_random_trees.phy","expA2_00010_0100_061_1_20kbp_partitions.nex","expA2_00010_0100_061_1_20kbp_output_alignment"
"1962",62,100,10,1,20000,"expA2_00010_0100_062_1_20kbp","JC",NA,"DNA","expA2_00010_0100_062_1_20kbp_random_trees.phy","expA2_00010_0100_062_1_20kbp_partitions.nex","expA2_00010_0100_062_1_20kbp_output_alignment"
"1963",63,100,10,1,20000,"expA2_00010_0100_063_1_20kbp","JC",NA,"DNA","expA2_00010_0100_063_1_20kbp_random_trees.phy","expA2_00010_0100_063_1_20kbp_partitions.nex","expA2_00010_0100_063_1_20kbp_output_alignment"
"1964",64,100,10,1,20000,"expA2_00010_0100_064_1_20kbp","JC",NA,"DNA","expA2_00010_0100_064_1_20kbp_random_trees.phy","expA2_00010_0100_064_1_20kbp_partitions.nex","expA2_00010_0100_064_1_20kbp_output_alignment"
"1965",65,100,10,1,20000,"expA2_00010_0100_065_1_20kbp","JC",NA,"DNA","expA2_00010_0100_065_1_20kbp_random_trees.phy","expA2_00010_0100_065_1_20kbp_partitions.nex","expA2_00010_0100_065_1_20kbp_output_alignment"
"1966",66,100,10,1,20000,"expA2_00010_0100_066_1_20kbp","JC",NA,"DNA","expA2_00010_0100_066_1_20kbp_random_trees.phy","expA2_00010_0100_066_1_20kbp_partitions.nex","expA2_00010_0100_066_1_20kbp_output_alignment"
"1967",67,100,10,1,20000,"expA2_00010_0100_067_1_20kbp","JC",NA,"DNA","expA2_00010_0100_067_1_20kbp_random_trees.phy","expA2_00010_0100_067_1_20kbp_partitions.nex","expA2_00010_0100_067_1_20kbp_output_alignment"
"1968",68,100,10,1,20000,"expA2_00010_0100_068_1_20kbp","JC",NA,"DNA","expA2_00010_0100_068_1_20kbp_random_trees.phy","expA2_00010_0100_068_1_20kbp_partitions.nex","expA2_00010_0100_068_1_20kbp_output_alignment"
"1969",69,100,10,1,20000,"expA2_00010_0100_069_1_20kbp","JC",NA,"DNA","expA2_00010_0100_069_1_20kbp_random_trees.phy","expA2_00010_0100_069_1_20kbp_partitions.nex","expA2_00010_0100_069_1_20kbp_output_alignment"
"1970",70,100,10,1,20000,"expA2_00010_0100_070_1_20kbp","JC",NA,"DNA","expA2_00010_0100_070_1_20kbp_random_trees.phy","expA2_00010_0100_070_1_20kbp_partitions.nex","expA2_00010_0100_070_1_20kbp_output_alignment"
"1971",71,100,10,1,20000,"expA2_00010_0100_071_1_20kbp","JC",NA,"DNA","expA2_00010_0100_071_1_20kbp_random_trees.phy","expA2_00010_0100_071_1_20kbp_partitions.nex","expA2_00010_0100_071_1_20kbp_output_alignment"
"1972",72,100,10,1,20000,"expA2_00010_0100_072_1_20kbp","JC",NA,"DNA","expA2_00010_0100_072_1_20kbp_random_trees.phy","expA2_00010_0100_072_1_20kbp_partitions.nex","expA2_00010_0100_072_1_20kbp_output_alignment"
"1973",73,100,10,1,20000,"expA2_00010_0100_073_1_20kbp","JC",NA,"DNA","expA2_00010_0100_073_1_20kbp_random_trees.phy","expA2_00010_0100_073_1_20kbp_partitions.nex","expA2_00010_0100_073_1_20kbp_output_alignment"
"1974",74,100,10,1,20000,"expA2_00010_0100_074_1_20kbp","JC",NA,"DNA","expA2_00010_0100_074_1_20kbp_random_trees.phy","expA2_00010_0100_074_1_20kbp_partitions.nex","expA2_00010_0100_074_1_20kbp_output_alignment"
"1975",75,100,10,1,20000,"expA2_00010_0100_075_1_20kbp","JC",NA,"DNA","expA2_00010_0100_075_1_20kbp_random_trees.phy","expA2_00010_0100_075_1_20kbp_partitions.nex","expA2_00010_0100_075_1_20kbp_output_alignment"
"1976",76,100,10,1,20000,"expA2_00010_0100_076_1_20kbp","JC",NA,"DNA","expA2_00010_0100_076_1_20kbp_random_trees.phy","expA2_00010_0100_076_1_20kbp_partitions.nex","expA2_00010_0100_076_1_20kbp_output_alignment"
"1977",77,100,10,1,20000,"expA2_00010_0100_077_1_20kbp","JC",NA,"DNA","expA2_00010_0100_077_1_20kbp_random_trees.phy","expA2_00010_0100_077_1_20kbp_partitions.nex","expA2_00010_0100_077_1_20kbp_output_alignment"
"1978",78,100,10,1,20000,"expA2_00010_0100_078_1_20kbp","JC",NA,"DNA","expA2_00010_0100_078_1_20kbp_random_trees.phy","expA2_00010_0100_078_1_20kbp_partitions.nex","expA2_00010_0100_078_1_20kbp_output_alignment"
"1979",79,100,10,1,20000,"expA2_00010_0100_079_1_20kbp","JC",NA,"DNA","expA2_00010_0100_079_1_20kbp_random_trees.phy","expA2_00010_0100_079_1_20kbp_partitions.nex","expA2_00010_0100_079_1_20kbp_output_alignment"
"1980",80,100,10,1,20000,"expA2_00010_0100_080_1_20kbp","JC",NA,"DNA","expA2_00010_0100_080_1_20kbp_random_trees.phy","expA2_00010_0100_080_1_20kbp_partitions.nex","expA2_00010_0100_080_1_20kbp_output_alignment"
"1981",81,100,10,1,20000,"expA2_00010_0100_081_1_20kbp","JC",NA,"DNA","expA2_00010_0100_081_1_20kbp_random_trees.phy","expA2_00010_0100_081_1_20kbp_partitions.nex","expA2_00010_0100_081_1_20kbp_output_alignment"
"1982",82,100,10,1,20000,"expA2_00010_0100_082_1_20kbp","JC",NA,"DNA","expA2_00010_0100_082_1_20kbp_random_trees.phy","expA2_00010_0100_082_1_20kbp_partitions.nex","expA2_00010_0100_082_1_20kbp_output_alignment"
"1983",83,100,10,1,20000,"expA2_00010_0100_083_1_20kbp","JC",NA,"DNA","expA2_00010_0100_083_1_20kbp_random_trees.phy","expA2_00010_0100_083_1_20kbp_partitions.nex","expA2_00010_0100_083_1_20kbp_output_alignment"
"1984",84,100,10,1,20000,"expA2_00010_0100_084_1_20kbp","JC",NA,"DNA","expA2_00010_0100_084_1_20kbp_random_trees.phy","expA2_00010_0100_084_1_20kbp_partitions.nex","expA2_00010_0100_084_1_20kbp_output_alignment"
"1985",85,100,10,1,20000,"expA2_00010_0100_085_1_20kbp","JC",NA,"DNA","expA2_00010_0100_085_1_20kbp_random_trees.phy","expA2_00010_0100_085_1_20kbp_partitions.nex","expA2_00010_0100_085_1_20kbp_output_alignment"
"1986",86,100,10,1,20000,"expA2_00010_0100_086_1_20kbp","JC",NA,"DNA","expA2_00010_0100_086_1_20kbp_random_trees.phy","expA2_00010_0100_086_1_20kbp_partitions.nex","expA2_00010_0100_086_1_20kbp_output_alignment"
"1987",87,100,10,1,20000,"expA2_00010_0100_087_1_20kbp","JC",NA,"DNA","expA2_00010_0100_087_1_20kbp_random_trees.phy","expA2_00010_0100_087_1_20kbp_partitions.nex","expA2_00010_0100_087_1_20kbp_output_alignment"
"1988",88,100,10,1,20000,"expA2_00010_0100_088_1_20kbp","JC",NA,"DNA","expA2_00010_0100_088_1_20kbp_random_trees.phy","expA2_00010_0100_088_1_20kbp_partitions.nex","expA2_00010_0100_088_1_20kbp_output_alignment"
"1989",89,100,10,1,20000,"expA2_00010_0100_089_1_20kbp","JC",NA,"DNA","expA2_00010_0100_089_1_20kbp_random_trees.phy","expA2_00010_0100_089_1_20kbp_partitions.nex","expA2_00010_0100_089_1_20kbp_output_alignment"
"1990",90,100,10,1,20000,"expA2_00010_0100_090_1_20kbp","JC",NA,"DNA","expA2_00010_0100_090_1_20kbp_random_trees.phy","expA2_00010_0100_090_1_20kbp_partitions.nex","expA2_00010_0100_090_1_20kbp_output_alignment"
"1991",91,100,10,1,20000,"expA2_00010_0100_091_1_20kbp","JC",NA,"DNA","expA2_00010_0100_091_1_20kbp_random_trees.phy","expA2_00010_0100_091_1_20kbp_partitions.nex","expA2_00010_0100_091_1_20kbp_output_alignment"
"1992",92,100,10,1,20000,"expA2_00010_0100_092_1_20kbp","JC",NA,"DNA","expA2_00010_0100_092_1_20kbp_random_trees.phy","expA2_00010_0100_092_1_20kbp_partitions.nex","expA2_00010_0100_092_1_20kbp_output_alignment"
"1993",93,100,10,1,20000,"expA2_00010_0100_093_1_20kbp","JC",NA,"DNA","expA2_00010_0100_093_1_20kbp_random_trees.phy","expA2_00010_0100_093_1_20kbp_partitions.nex","expA2_00010_0100_093_1_20kbp_output_alignment"
"1994",94,100,10,1,20000,"expA2_00010_0100_094_1_20kbp","JC",NA,"DNA","expA2_00010_0100_094_1_20kbp_random_trees.phy","expA2_00010_0100_094_1_20kbp_partitions.nex","expA2_00010_0100_094_1_20kbp_output_alignment"
"1995",95,100,10,1,20000,"expA2_00010_0100_095_1_20kbp","JC",NA,"DNA","expA2_00010_0100_095_1_20kbp_random_trees.phy","expA2_00010_0100_095_1_20kbp_partitions.nex","expA2_00010_0100_095_1_20kbp_output_alignment"
"1996",96,100,10,1,20000,"expA2_00010_0100_096_1_20kbp","JC",NA,"DNA","expA2_00010_0100_096_1_20kbp_random_trees.phy","expA2_00010_0100_096_1_20kbp_partitions.nex","expA2_00010_0100_096_1_20kbp_output_alignment"
"1997",97,100,10,1,20000,"expA2_00010_0100_097_1_20kbp","JC",NA,"DNA","expA2_00010_0100_097_1_20kbp_random_trees.phy","expA2_00010_0100_097_1_20kbp_partitions.nex","expA2_00010_0100_097_1_20kbp_output_alignment"
"1998",98,100,10,1,20000,"expA2_00010_0100_098_1_20kbp","JC",NA,"DNA","expA2_00010_0100_098_1_20kbp_random_trees.phy","expA2_00010_0100_098_1_20kbp_partitions.nex","expA2_00010_0100_098_1_20kbp_output_alignment"
"1999",99,100,10,1,20000,"expA2_00010_0100_099_1_20kbp","JC",NA,"DNA","expA2_00010_0100_099_1_20kbp_random_trees.phy","expA2_00010_0100_099_1_20kbp_partitions.nex","expA2_00010_0100_099_1_20kbp_output_alignment"
"2000",100,100,10,1,20000,"expA2_00010_0100_100_1_20kbp","JC",NA,"DNA","expA2_00010_0100_100_1_20kbp_random_trees.phy","expA2_00010_0100_100_1_20kbp_partitions.nex","expA2_00010_0100_100_1_20kbp_output_alignment"
"2001",1,100,1,1,30000,"expA2_00001_0100_001_1_30kbp","JC",NA,"DNA","expA2_00001_0100_001_1_30kbp_random_trees.phy","expA2_00001_0100_001_1_30kbp_partitions.nex","expA2_00001_0100_001_1_30kbp_output_alignment"
"2002",2,100,1,1,30000,"expA2_00001_0100_002_1_30kbp","JC",NA,"DNA","expA2_00001_0100_002_1_30kbp_random_trees.phy","expA2_00001_0100_002_1_30kbp_partitions.nex","expA2_00001_0100_002_1_30kbp_output_alignment"
"2003",3,100,1,1,30000,"expA2_00001_0100_003_1_30kbp","JC",NA,"DNA","expA2_00001_0100_003_1_30kbp_random_trees.phy","expA2_00001_0100_003_1_30kbp_partitions.nex","expA2_00001_0100_003_1_30kbp_output_alignment"
"2004",4,100,1,1,30000,"expA2_00001_0100_004_1_30kbp","JC",NA,"DNA","expA2_00001_0100_004_1_30kbp_random_trees.phy","expA2_00001_0100_004_1_30kbp_partitions.nex","expA2_00001_0100_004_1_30kbp_output_alignment"
"2005",5,100,1,1,30000,"expA2_00001_0100_005_1_30kbp","JC",NA,"DNA","expA2_00001_0100_005_1_30kbp_random_trees.phy","expA2_00001_0100_005_1_30kbp_partitions.nex","expA2_00001_0100_005_1_30kbp_output_alignment"
"2006",6,100,1,1,30000,"expA2_00001_0100_006_1_30kbp","JC",NA,"DNA","expA2_00001_0100_006_1_30kbp_random_trees.phy","expA2_00001_0100_006_1_30kbp_partitions.nex","expA2_00001_0100_006_1_30kbp_output_alignment"
"2007",7,100,1,1,30000,"expA2_00001_0100_007_1_30kbp","JC",NA,"DNA","expA2_00001_0100_007_1_30kbp_random_trees.phy","expA2_00001_0100_007_1_30kbp_partitions.nex","expA2_00001_0100_007_1_30kbp_output_alignment"
"2008",8,100,1,1,30000,"expA2_00001_0100_008_1_30kbp","JC",NA,"DNA","expA2_00001_0100_008_1_30kbp_random_trees.phy","expA2_00001_0100_008_1_30kbp_partitions.nex","expA2_00001_0100_008_1_30kbp_output_alignment"
"2009",9,100,1,1,30000,"expA2_00001_0100_009_1_30kbp","JC",NA,"DNA","expA2_00001_0100_009_1_30kbp_random_trees.phy","expA2_00001_0100_009_1_30kbp_partitions.nex","expA2_00001_0100_009_1_30kbp_output_alignment"
"2010",10,100,1,1,30000,"expA2_00001_0100_010_1_30kbp","JC",NA,"DNA","expA2_00001_0100_010_1_30kbp_random_trees.phy","expA2_00001_0100_010_1_30kbp_partitions.nex","expA2_00001_0100_010_1_30kbp_output_alignment"
"2011",11,100,1,1,30000,"expA2_00001_0100_011_1_30kbp","JC",NA,"DNA","expA2_00001_0100_011_1_30kbp_random_trees.phy","expA2_00001_0100_011_1_30kbp_partitions.nex","expA2_00001_0100_011_1_30kbp_output_alignment"
"2012",12,100,1,1,30000,"expA2_00001_0100_012_1_30kbp","JC",NA,"DNA","expA2_00001_0100_012_1_30kbp_random_trees.phy","expA2_00001_0100_012_1_30kbp_partitions.nex","expA2_00001_0100_012_1_30kbp_output_alignment"
"2013",13,100,1,1,30000,"expA2_00001_0100_013_1_30kbp","JC",NA,"DNA","expA2_00001_0100_013_1_30kbp_random_trees.phy","expA2_00001_0100_013_1_30kbp_partitions.nex","expA2_00001_0100_013_1_30kbp_output_alignment"
"2014",14,100,1,1,30000,"expA2_00001_0100_014_1_30kbp","JC",NA,"DNA","expA2_00001_0100_014_1_30kbp_random_trees.phy","expA2_00001_0100_014_1_30kbp_partitions.nex","expA2_00001_0100_014_1_30kbp_output_alignment"
"2015",15,100,1,1,30000,"expA2_00001_0100_015_1_30kbp","JC",NA,"DNA","expA2_00001_0100_015_1_30kbp_random_trees.phy","expA2_00001_0100_015_1_30kbp_partitions.nex","expA2_00001_0100_015_1_30kbp_output_alignment"
"2016",16,100,1,1,30000,"expA2_00001_0100_016_1_30kbp","JC",NA,"DNA","expA2_00001_0100_016_1_30kbp_random_trees.phy","expA2_00001_0100_016_1_30kbp_partitions.nex","expA2_00001_0100_016_1_30kbp_output_alignment"
"2017",17,100,1,1,30000,"expA2_00001_0100_017_1_30kbp","JC",NA,"DNA","expA2_00001_0100_017_1_30kbp_random_trees.phy","expA2_00001_0100_017_1_30kbp_partitions.nex","expA2_00001_0100_017_1_30kbp_output_alignment"
"2018",18,100,1,1,30000,"expA2_00001_0100_018_1_30kbp","JC",NA,"DNA","expA2_00001_0100_018_1_30kbp_random_trees.phy","expA2_00001_0100_018_1_30kbp_partitions.nex","expA2_00001_0100_018_1_30kbp_output_alignment"
