"X","row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","num_resolved_quartets","num_partly_resolved_quartets","num_unresolved_quartets","total_num_quartets","proportion_resolved_quartets","quartet_treeness_min","quartet_treeness_1st_qu","quartet_treeness_median","quartet_treeness_mean","quartet_treeness_3rd_qu","quartet_treeness_max","quartet_treeness_num_sampled_quartets","quartet_treeness_total_num_quartets"
3090,3090,10,50,80,1,"expB1_00080_0050_010_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0050_010_1/expB1_00080_0050_010_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0050_010_1/expB1_00080_0050_010_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0050_010_1/expB1_00080_0050_010_1_output_alignment.fa",864,140,246,1250,0.6912,0.0113431134538543,0.0341332467248713,0.0494826420082082,0.0528660384414717,0.0658065956559173,0.162454862653446,1250,230300
591,591,1,100,80,0.01,"expB1_00080_0100_001_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_001_0.01/expB1_00080_0100_001_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_001_0.01/expB1_00080_0100_001_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_001_0.01/expB1_00080_0100_001_0.01_output_alignment.fa",2382,114,4,2500,0.9528,0.00544901469221395,0.0237781790544216,0.0332025368737291,0.0401452273928513,0.0513103726474086,0.181020747507194,2500,3921225
1841,1841,1,100,80,0.1,"expB1_00080_0100_001_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_001_0.1/expB1_00080_0100_001_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_001_0.1/expB1_00080_0100_001_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_001_0.1/expB1_00080_0100_001_0.1_output_alignment.fa",2446,54,0,2500,0.9784,0.0083978853903424,0.025590012441458,0.0364383857769867,0.0438842800035257,0.0554560808166059,0.17648046201568,2500,3921225
3091,3091,1,100,80,1,"expB1_00080_0100_001_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_001_1/expB1_00080_0100_001_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_001_1/expB1_00080_0100_001_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_001_1/expB1_00080_0100_001_1_output_alignment.fa",1603,172,725,2500,0.6412,0.0162716898247554,0.02762740345107,0.0402289445203163,0.047551768461819,0.0613322693384974,0.171623834132537,2500,3921225
592,592,2,100,80,0.01,"expB1_00080_0100_002_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_002_0.01/expB1_00080_0100_002_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_002_0.01/expB1_00080_0100_002_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_002_0.01/expB1_00080_0100_002_0.01_output_alignment.fa",2398,98,4,2500,0.9592,0.00784106179685454,0.0211855272905267,0.0330459763277094,0.0374088685461559,0.0483079195960764,0.15835943317941,2500,3921225
1842,1842,2,100,80,0.1,"expB1_00080_0100_002_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_002_0.1/expB1_00080_0100_002_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_002_0.1/expB1_00080_0100_002_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_002_0.1/expB1_00080_0100_002_0.1_output_alignment.fa",2444,55,1,2500,0.9776,0.0095048489244482,0.0176230183717419,0.0272841999536507,0.0331477687559673,0.0417002662206221,0.146184842354942,2500,3921225
3092,3092,2,100,80,1,"expB1_00080_0100_002_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_002_1/expB1_00080_0100_002_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_002_1/expB1_00080_0100_002_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_002_1/expB1_00080_0100_002_1_output_alignment.fa",1564,176,760,2500,0.6256,0.0167768546711055,0.028032402406484,0.0395958126206651,0.0447475431135302,0.0573365585061686,0.157526215085248,2500,3921225
593,593,3,100,80,0.01,"expB1_00080_0100_003_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_003_0.01/expB1_00080_0100_003_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_003_0.01/expB1_00080_0100_003_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_003_0.01/expB1_00080_0100_003_0.01_output_alignment.fa",2406,94,0,2500,0.9624,0.00745290952043008,0.0239962837607586,0.040331848107747,0.0442731962977925,0.0580788188388361,0.158240430950538,2500,3921225
1843,1843,3,100,80,0.1,"expB1_00080_0100_003_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_003_0.1/expB1_00080_0100_003_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_003_0.1/expB1_00080_0100_003_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_003_0.1/expB1_00080_0100_003_0.1_output_alignment.fa",2447,52,1,2500,0.9788,0.0110835934785915,0.0266738061572229,0.0378311402975635,0.0436002369093231,0.0548089885949645,0.175191258779003,2500,3921225
3093,3093,3,100,80,1,"expB1_00080_0100_003_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_003_1/expB1_00080_0100_003_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_003_1/expB1_00080_0100_003_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_003_1/expB1_00080_0100_003_1_output_alignment.fa",1517,182,801,2500,0.6068,0.0176228226965507,0.0271520810715208,0.0396937402836958,0.0436271351801604,0.0548498290789997,0.144352418410121,2500,3921225
594,594,4,100,80,0.01,"expB1_00080_0100_004_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_004_0.01/expB1_00080_0100_004_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_004_0.01/expB1_00080_0100_004_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_004_0.01/expB1_00080_0100_004_0.01_output_alignment.fa",2419,81,0,2500,0.9676,0.00736284295171933,0.032851961382203,0.0461640632268875,0.0540007755279229,0.0688429016069777,0.204277380725821,2500,3921225
1844,1844,4,100,80,0.1,"expB1_00080_0100_004_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_004_0.1/expB1_00080_0100_004_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_004_0.1/expB1_00080_0100_004_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_004_0.1/expB1_00080_0100_004_0.1_output_alignment.fa",2451,49,0,2500,0.9804,0.00962790749938794,0.0209072617941218,0.0311840153073892,0.0377401141158568,0.0495435486823808,0.145112264564841,2500,3921225
3094,3094,4,100,80,1,"expB1_00080_0100_004_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_004_1/expB1_00080_0100_004_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_004_1/expB1_00080_0100_004_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_004_1/expB1_00080_0100_004_1_output_alignment.fa",1640,214,646,2500,0.656,0.0173858413747903,0.0300450851384273,0.045867900820563,0.0515440359345004,0.0652555990299482,0.197269901753993,2500,3921225
595,595,5,100,80,0.01,"expB1_00080_0100_005_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_005_0.01/expB1_00080_0100_005_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_005_0.01/expB1_00080_0100_005_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_005_0.01/expB1_00080_0100_005_0.01_output_alignment.fa",2446,54,0,2500,0.9784,0.00684825938100404,0.0264205489317529,0.0425671369669481,0.0493781668559694,0.0667128656305267,0.197458915229455,2500,3921225
1845,1845,5,100,80,0.1,"expB1_00080_0100_005_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_005_0.1/expB1_00080_0100_005_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_005_0.1/expB1_00080_0100_005_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_005_0.1/expB1_00080_0100_005_0.1_output_alignment.fa",2454,44,2,2500,0.9816,0.01273995646859,0.0231541314576645,0.03650804113615,0.0428441330442402,0.0574931875338104,0.200723289821258,2500,3921225
3095,3095,5,100,80,1,"expB1_00080_0100_005_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_005_1/expB1_00080_0100_005_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_005_1/expB1_00080_0100_005_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_005_1/expB1_00080_0100_005_1_output_alignment.fa",1541,177,782,2500,0.6164,0.0167581417308017,0.0277786027880205,0.0384261835278973,0.0438995219367372,0.0548328486902724,0.158498970168076,2500,3921225
596,596,6,100,80,0.01,"expB1_00080_0100_006_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_006_0.01/expB1_00080_0100_006_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_006_0.01/expB1_00080_0100_006_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_006_0.01/expB1_00080_0100_006_0.01_output_alignment.fa",2395,103,2,2500,0.958,0.00709850363419721,0.0226959952848624,0.0335682694833489,0.0408979831512766,0.0523999209200652,0.180710555383908,2500,3921225
1846,1846,6,100,80,0.1,"expB1_00080_0100_006_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_006_0.1/expB1_00080_0100_006_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_006_0.1/expB1_00080_0100_006_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_006_0.1/expB1_00080_0100_006_0.1_output_alignment.fa",2443,57,0,2500,0.9772,0.0136987536172959,0.0252041804314787,0.0368237165105734,0.044232016305757,0.055883611545345,0.199907010702586,2500,3921225
3096,3096,6,100,80,1,"expB1_00080_0100_006_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_006_1/expB1_00080_0100_006_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_006_1/expB1_00080_0100_006_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_006_1/expB1_00080_0100_006_1_output_alignment.fa",1604,207,689,2500,0.6416,0.0150028677156718,0.0265330934805466,0.0402605810451209,0.0451584626713058,0.0587722076215787,0.166125019488275,2500,3921225
597,597,7,100,80,0.01,"expB1_00080_0100_007_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_007_0.01/expB1_00080_0100_007_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_007_0.01/expB1_00080_0100_007_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_007_0.01/expB1_00080_0100_007_0.01_output_alignment.fa",2412,86,2,2500,0.9648,0.00675976733733994,0.0257986414666861,0.0349961112490981,0.0413689894080866,0.0523800452729399,0.152798834852361,2500,3921225
1847,1847,7,100,80,0.1,"expB1_00080_0100_007_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_007_0.1/expB1_00080_0100_007_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_007_0.1/expB1_00080_0100_007_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_007_0.1/expB1_00080_0100_007_0.1_output_alignment.fa",2429,71,0,2500,0.9716,0.0112417375257119,0.0218230586567457,0.0330679916159906,0.0409314809607723,0.0509097350285866,0.167255089732314,2500,3921225
3097,3097,7,100,80,1,"expB1_00080_0100_007_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_007_1/expB1_00080_0100_007_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_007_1/expB1_00080_0100_007_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_007_1/expB1_00080_0100_007_1_output_alignment.fa",1561,188,751,2500,0.6244,0.016754800154492,0.0290977711598548,0.0390973136475763,0.0436254422646462,0.0570439730790563,0.155691396623365,2500,3921225
598,598,8,100,80,0.01,"expB1_00080_0100_008_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_008_0.01/expB1_00080_0100_008_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_008_0.01/expB1_00080_0100_008_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_008_0.01/expB1_00080_0100_008_0.01_output_alignment.fa",2406,93,1,2500,0.9624,0.00770793512707139,0.0291673056941147,0.0430272688842395,0.0488019750008136,0.0618574747973754,0.175771939142375,2500,3921225
1848,1848,8,100,80,0.1,"expB1_00080_0100_008_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_008_0.1/expB1_00080_0100_008_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_008_0.1/expB1_00080_0100_008_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_008_0.1/expB1_00080_0100_008_0.1_output_alignment.fa",2440,57,3,2500,0.976,0.0135417834778404,0.0241371472787129,0.0344904861157622,0.0400470650852559,0.0512361835910592,0.154566477118446,2500,3921225
3098,3098,8,100,80,1,"expB1_00080_0100_008_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_008_1/expB1_00080_0100_008_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_008_1/expB1_00080_0100_008_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_008_1/expB1_00080_0100_008_1_output_alignment.fa",1478,156,866,2500,0.5912,0.0145079930899097,0.0264806982579279,0.0382455350121205,0.0431152306773934,0.0557596280134546,0.155055593663417,2500,3921225
599,599,9,100,80,0.01,"expB1_00080_0100_009_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_009_0.01/expB1_00080_0100_009_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_009_0.01/expB1_00080_0100_009_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_009_0.01/expB1_00080_0100_009_0.01_output_alignment.fa",2414,85,1,2500,0.9656,0.0139531470015421,0.0328066197357487,0.0471746158583861,0.0580348267840812,0.0740101059515761,0.219592528757246,2500,3921225
1849,1849,9,100,80,0.1,"expB1_00080_0100_009_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_009_0.1/expB1_00080_0100_009_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_009_0.1/expB1_00080_0100_009_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_009_0.1/expB1_00080_0100_009_0.1_output_alignment.fa",2437,63,0,2500,0.9748,0.00936903950921451,0.0180807379525532,0.0296216686411947,0.0351870325195568,0.0450964888794755,0.167343278230834,2500,3921225
3099,3099,9,100,80,1,"expB1_00080_0100_009_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_009_1/expB1_00080_0100_009_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_009_1/expB1_00080_0100_009_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_009_1/expB1_00080_0100_009_1_output_alignment.fa",1486,186,828,2500,0.5944,0.0159512718236846,0.0208555707512803,0.0333732251772842,0.0407759028800951,0.0533592899804104,0.18221619781284,2500,3921225
600,600,10,100,80,0.01,"expB1_00080_0100_010_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_010_0.01/expB1_00080_0100_010_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_010_0.01/expB1_00080_0100_010_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_010_0.01/expB1_00080_0100_010_0.01_output_alignment.fa",2438,59,3,2500,0.9752,0.00835159210417065,0.0260281743818995,0.0377502185016432,0.0454731484729927,0.059931885516336,0.170996807673861,2500,3921225
1850,1850,10,100,80,0.1,"expB1_00080_0100_010_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_010_0.1/expB1_00080_0100_010_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_010_0.1/expB1_00080_0100_010_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_010_0.1/expB1_00080_0100_010_0.1_output_alignment.fa",2449,49,2,2500,0.9796,0.0077199266788056,0.0226328515289035,0.0338197248523443,0.0417243448247348,0.054742245340146,0.180157215848817,2500,3921225
3100,3100,10,100,80,1,"expB1_00080_0100_010_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_010_1/expB1_00080_0100_010_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_010_1/expB1_00080_0100_010_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00080_0100_010_1/expB1_00080_0100_010_1_output_alignment.fa",1496,166,838,2500,0.5984,0.0152035654324256,0.028538001144123,0.0420851394073202,0.0476869113498261,0.060661999293622,0.170225099124008,2500,3921225
601,601,1,5,100,0.01,"expB1_00100_0005_001_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_001_0.01/expB1_00100_0005_001_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_001_0.01/expB1_00100_0005_001_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_001_0.01/expB1_00100_0005_001_0.01_output_alignment.fa",125,0,0,125,1,0.0388327280998808,0.0400994868107296,0.0895775155908775,0.0707128096846608,0.0922665571470458,0.0927877607747705,5,5
1851,1851,1,5,100,0.1,"expB1_00100_0005_001_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_001_0.1/expB1_00100_0005_001_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_001_0.1/expB1_00100_0005_001_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_001_0.1/expB1_00100_0005_001_0.1_output_alignment.fa",125,0,0,125,1,0.0497166042140873,0.0509376466829844,0.0976376329507355,0.0795011514906447,0.0992424662872196,0.0999714073181965,5,5
3101,3101,1,5,100,1,"expB1_00100_0005_001_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_001_1/expB1_00100_0005_001_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_001_1/expB1_00100_0005_001_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_001_1/expB1_00100_0005_001_1_output_alignment.fa",70,55,0,125,0.56,0.0200822255425331,0.0203078282089415,0.033528142003791,0.0284062183546964,0.0335424208457279,0.0345704751724885,5,5
602,602,2,5,100,0.01,"expB1_00100_0005_002_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_002_0.01/expB1_00100_0005_002_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_002_0.01/expB1_00100_0005_002_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00100_0005_002_0.01/expB1_00100_0005_002_0.01_output_alignment.fa",125,0,0,125,1,0.0543695482341458,0.0554077572992692,0.0594598510946136,0.0695671887082869,0.0621240457852317,0.116474741128174,5,5
