"num_reps","num_taxa","num_trees","tree_depth","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","uid","st_rt_max_branching_times_min","st_rt_max_branching_times_1st_qu","st_rt_max_branching_times_median","st_rt_max_branching_times_mean","st_rt_max_branching_times_3rd_qu","st_rt_max_branching_times_max","st_rt_tree_height_min","st_rt_tree_height_1st_qu","st_rt_tree_height_median","st_rt_tree_height_mean","st_rt_tree_height_3rd_qu","st_rt_tree_height_max","st_rt_crown_age_min","st_rt_crown_age_1st_qu","st_rt_crown_age_median","st_rt_crown_age_mean","st_rt_crown_age_3rd_qu","st_rt_crown_age_max","st_ext_max_branching_times_min","st_ext_max_branching_times_1st_qu","st_ext_max_branching_times_median","st_ext_max_branching_times_mean","st_ext_max_branching_times_3rd_qu","st_ext_max_branching_times_max","st_ext_tree_height_min","st_ext_tree_height_1st_qu","st_ext_tree_height_median","st_ext_tree_height_mean","st_ext_tree_height_3rd_qu","st_ext_tree_height_max","st_ext_crown_age_min","st_ext_crown_age_1st_qu","st_ext_crown_age_median","st_ext_crown_age_mean","st_ext_crown_age_3rd_qu","st_ext_crown_age_max","st_coal_max_branching_times_min","st_coal_max_branching_times_1st_qu","st_coal_max_branching_times_median","st_coal_max_branching_times_mean","st_coal_max_branching_times_3rd_qu","st_coal_max_branching_times_max","st_coal_tree_height_min","st_coal_tree_height_1st_qu","st_coal_tree_height_median","st_coal_tree_height_mean","st_coal_tree_height_3rd_qu","st_coal_tree_height_max","st_coal_crown_age_min","st_coal_crown_age_1st_qu","st_coal_crown_age_median","st_coal_crown_age_mean","st_coal_crown_age_3rd_qu","st_coal_crown_age_max"
11,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_011_0.01",0.0250295395623142,0.0250295395623142,0.0250295395623142,0.0250295395623142,0.0250295395623142,0.0250295395623142,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.0404276107533639,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
12,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_012_0.01",0.0167640245765168,0.0167640245765168,0.0167640245765168,0.0167640245765168,0.0167640245765168,0.0167640245765168,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.0286027140763985,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
13,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_013_0.01",0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.0186972351303668,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
14,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_014_0.01",0.0279489227902368,0.0279489227902368,0.0279489227902368,0.0279489227902368,0.0279489227902368,0.0279489227902368,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.0406300117954783,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
15,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_015_0.01",0.179419710790883,0.179419710790883,0.179419710790883,0.179419710790883,0.179419710790883,0.179419710790883,0.18538591820554,0.18538591820554,0.18538591820554,0.18538591820554,0.18538591820554,0.18538591820554,0.18538591820554,0.18538591820554,0.18538591820554,0.18538591820554,0.18538591820554,0.18538591820554,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
16,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_016_0.01",0.0148127562306857,0.0148127562306857,0.0148127562306857,0.0148127562306857,0.0148127562306857,0.0148127562306857,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.0380036417875872,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
17,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_017_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.0354504864416426,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
18,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_018_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.0318836422252048,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
19,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_019_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.0122461920417371,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
20,10,1,0.01,"JC",NA,10000,"DNA","ts_00001_0010_020_0.01",0.0100047708617705,0.0100047708617705,0.0100047708617705,0.0100047708617705,0.0100047708617705,0.0100047708617705,0.014661696786399,0.014661696786399,0.014661696786399,0.014661696786399,0.014661696786399,0.014661696786399,0.014661696786399,0.014661696786399,0.014661696786399,0.014661696786399,0.014661696786399,0.014661696786399,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_001_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.0227243168254858,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_002_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.0481202805642725,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
3,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_003_0.01",0.0639612239932814,0.0639612239932814,0.0639612239932814,0.0639612239932814,0.0639612239932814,0.0639612239932814,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.0905660421277914,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_004_0.01",0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.0126805825874797,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
5,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_005_0.01",0.0236865019182791,0.0236865019182791,0.0236865019182791,0.0236865019182791,0.0236865019182791,0.0236865019182791,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.0279558026374378,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_006_0.01",0.0126335127762035,0.0126335127762035,0.0126335127762035,0.0126335127762035,0.0126335127762035,0.0126335127762035,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.0169032039899117,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_007_0.01",0.0143623308881775,0.0143623308881775,0.0143623308881775,0.0143623308881775,0.0143623308881775,0.0143623308881775,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.0258928836299303,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_008_0.01",0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.0164432984952705,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_009_0.01",0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.0475388064835121,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
10,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_010_0.01",0.0140291742675862,0.0140291742675862,0.0140291742675862,0.0140291742675862,0.0140291742675862,0.0140291742675862,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.0191460186241472,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_011_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.0198808544442952,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
12,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_012_0.01",0.0231510593244966,0.0231510593244966,0.0231510593244966,0.0231510593244966,0.0231510593244966,0.0231510593244966,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.0277796520467659,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
13,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_013_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.0213911076475784,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
14,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_014_0.01",0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.0174461661594499,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
15,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_015_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.0283369690291795,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
16,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_016_0.01",0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.11286265693221,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
17,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_017_0.01",0.0170798442761982,0.0170798442761982,0.0170798442761982,0.0170798442761982,0.0170798442761982,0.0170798442761982,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.0206426645444584,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
18,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_018_0.01",0.0137395968925963,0.0137395968925963,0.0137395968925963,0.0137395968925963,0.0137395968925963,0.0137395968925963,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.0197326557489461,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
19,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_019_0.01",0.0507304114910745,0.0507304114910745,0.0507304114910745,0.0507304114910745,0.0507304114910745,0.0507304114910745,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.0532892239380116,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
20,20,1,0.01,"JC",NA,10000,"DNA","ts_00001_0020_020_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.0118968892763737,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1,50,1,0.01,"JC",NA,10000,"DNA","ts_00001_0050_001_0.01",0.0135195397535921,0.0135195397535921,0.0135195397535921,0.0135195397535921,0.0135195397535921,0.0135195397535921,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.0149430521543885,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2,50,1,0.01,"JC",NA,10000,"DNA","ts_00001_0050_002_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.0201913970791222,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
3,50,1,0.01,"JC",NA,10000,"DNA","ts_00001_0050_003_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.0156786235626859,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4,50,1,0.01,"JC",NA,10000,"DNA","ts_00001_0050_004_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.0416907292580362,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
5,50,1,0.01,"JC",NA,10000,"DNA","ts_00001_0050_005_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.0542821868940556,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6,50,1,0.01,"JC",NA,10000,"DNA","ts_00001_0050_006_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.0361079001704575,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7,50,1,0.01,"JC",NA,10000,"DNA","ts_00001_0050_007_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.0417984779642293,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8,50,1,0.01,"JC",NA,10000,"DNA","ts_00001_0050_008_0.01",0.01,0.01,0.01,0.01,0.01,0.01,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.0239521859769913,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9,50,1,0.01,"JC",NA,10000,"DNA","ts_00001_0050_009_0.01",0.0171089566122886,0.0171089566122886,0.0171089566122886,0.0171089566122886,0.0171089566122886,0.0171089566122886,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.0197321711950248,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
