"","row_id","num_reps","num_taxa","num_trees","tree_age","tree_depth_subspersite","recombination_value","recombination_type","speciation_rate","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","starting_tree_file","gene_tree_file","partition_file","output_alignment_file"
"2051",2051,1,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_001_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_001_500_0.2_Recent_0.1/expB2_00200_0050_001_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_001_500_0.2_Recent_0.1/expB2_00200_0050_001_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_001_500_0.2_Recent_0.1/expB2_00200_0050_001_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_001_500_0.2_Recent_0.1/expB2_00200_0050_001_500_0.2_Recent_0.1_output_alignment.fa"
"2052",2052,2,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_002_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_002_500_0.2_Recent_0.1/expB2_00200_0050_002_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_002_500_0.2_Recent_0.1/expB2_00200_0050_002_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_002_500_0.2_Recent_0.1/expB2_00200_0050_002_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_002_500_0.2_Recent_0.1/expB2_00200_0050_002_500_0.2_Recent_0.1_output_alignment.fa"
"2053",2053,3,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_003_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_003_500_0.2_Recent_0.1/expB2_00200_0050_003_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_003_500_0.2_Recent_0.1/expB2_00200_0050_003_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_003_500_0.2_Recent_0.1/expB2_00200_0050_003_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_003_500_0.2_Recent_0.1/expB2_00200_0050_003_500_0.2_Recent_0.1_output_alignment.fa"
"2054",2054,4,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_004_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_004_500_0.2_Recent_0.1/expB2_00200_0050_004_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_004_500_0.2_Recent_0.1/expB2_00200_0050_004_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_004_500_0.2_Recent_0.1/expB2_00200_0050_004_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_004_500_0.2_Recent_0.1/expB2_00200_0050_004_500_0.2_Recent_0.1_output_alignment.fa"
"2055",2055,5,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_005_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_005_500_0.2_Recent_0.1/expB2_00200_0050_005_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_005_500_0.2_Recent_0.1/expB2_00200_0050_005_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_005_500_0.2_Recent_0.1/expB2_00200_0050_005_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_005_500_0.2_Recent_0.1/expB2_00200_0050_005_500_0.2_Recent_0.1_output_alignment.fa"
"2056",2056,6,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_006_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_500_0.2_Recent_0.1/expB2_00200_0050_006_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_500_0.2_Recent_0.1/expB2_00200_0050_006_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_500_0.2_Recent_0.1/expB2_00200_0050_006_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_500_0.2_Recent_0.1/expB2_00200_0050_006_500_0.2_Recent_0.1_output_alignment.fa"
"2057",2057,7,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_007_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_500_0.2_Recent_0.1/expB2_00200_0050_007_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_500_0.2_Recent_0.1/expB2_00200_0050_007_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_500_0.2_Recent_0.1/expB2_00200_0050_007_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_500_0.2_Recent_0.1/expB2_00200_0050_007_500_0.2_Recent_0.1_output_alignment.fa"
"2058",2058,8,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_008_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_008_500_0.2_Recent_0.1/expB2_00200_0050_008_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_008_500_0.2_Recent_0.1/expB2_00200_0050_008_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_008_500_0.2_Recent_0.1/expB2_00200_0050_008_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_008_500_0.2_Recent_0.1/expB2_00200_0050_008_500_0.2_Recent_0.1_output_alignment.fa"
"2059",2059,9,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_009_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_009_500_0.2_Recent_0.1/expB2_00200_0050_009_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_009_500_0.2_Recent_0.1/expB2_00200_0050_009_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_009_500_0.2_Recent_0.1/expB2_00200_0050_009_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_009_500_0.2_Recent_0.1/expB2_00200_0050_009_500_0.2_Recent_0.1_output_alignment.fa"
"2060",2060,10,50,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0050_010_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_010_500_0.2_Recent_0.1/expB2_00200_0050_010_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_010_500_0.2_Recent_0.1/expB2_00200_0050_010_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_010_500_0.2_Recent_0.1/expB2_00200_0050_010_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_010_500_0.2_Recent_0.1/expB2_00200_0050_010_500_0.2_Recent_0.1_output_alignment.fa"
"2061",2061,1,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_001_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_500_0.2_Recent_0.1/expB2_00200_0100_001_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_500_0.2_Recent_0.1/expB2_00200_0100_001_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_500_0.2_Recent_0.1/expB2_00200_0100_001_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_500_0.2_Recent_0.1/expB2_00200_0100_001_500_0.2_Recent_0.1_output_alignment.fa"
"2062",2062,2,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_002_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_500_0.2_Recent_0.1/expB2_00200_0100_002_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_500_0.2_Recent_0.1/expB2_00200_0100_002_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_500_0.2_Recent_0.1/expB2_00200_0100_002_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_500_0.2_Recent_0.1/expB2_00200_0100_002_500_0.2_Recent_0.1_output_alignment.fa"
"2063",2063,3,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_003_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_500_0.2_Recent_0.1/expB2_00200_0100_003_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_500_0.2_Recent_0.1/expB2_00200_0100_003_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_500_0.2_Recent_0.1/expB2_00200_0100_003_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_500_0.2_Recent_0.1/expB2_00200_0100_003_500_0.2_Recent_0.1_output_alignment.fa"
"2064",2064,4,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_004_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_500_0.2_Recent_0.1/expB2_00200_0100_004_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_500_0.2_Recent_0.1/expB2_00200_0100_004_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_500_0.2_Recent_0.1/expB2_00200_0100_004_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_500_0.2_Recent_0.1/expB2_00200_0100_004_500_0.2_Recent_0.1_output_alignment.fa"
"2065",2065,5,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_005_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_500_0.2_Recent_0.1/expB2_00200_0100_005_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_500_0.2_Recent_0.1/expB2_00200_0100_005_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_500_0.2_Recent_0.1/expB2_00200_0100_005_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_500_0.2_Recent_0.1/expB2_00200_0100_005_500_0.2_Recent_0.1_output_alignment.fa"
"2066",2066,6,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_006_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_500_0.2_Recent_0.1/expB2_00200_0100_006_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_500_0.2_Recent_0.1/expB2_00200_0100_006_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_500_0.2_Recent_0.1/expB2_00200_0100_006_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_500_0.2_Recent_0.1/expB2_00200_0100_006_500_0.2_Recent_0.1_output_alignment.fa"
"2067",2067,7,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_007_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_500_0.2_Recent_0.1/expB2_00200_0100_007_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_500_0.2_Recent_0.1/expB2_00200_0100_007_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_500_0.2_Recent_0.1/expB2_00200_0100_007_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_500_0.2_Recent_0.1/expB2_00200_0100_007_500_0.2_Recent_0.1_output_alignment.fa"
"2068",2068,8,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_008_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_500_0.2_Recent_0.1/expB2_00200_0100_008_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_500_0.2_Recent_0.1/expB2_00200_0100_008_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_500_0.2_Recent_0.1/expB2_00200_0100_008_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_500_0.2_Recent_0.1/expB2_00200_0100_008_500_0.2_Recent_0.1_output_alignment.fa"
"2069",2069,9,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_009_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_500_0.2_Recent_0.1/expB2_00200_0100_009_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_500_0.2_Recent_0.1/expB2_00200_0100_009_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_500_0.2_Recent_0.1/expB2_00200_0100_009_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_500_0.2_Recent_0.1/expB2_00200_0100_009_500_0.2_Recent_0.1_output_alignment.fa"
"2070",2070,10,100,200,500,0.5,0.2,"Recent",0.1,"expB2_00200_0100_010_500_0.2_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_500_0.2_Recent_0.1/expB2_00200_0100_010_500_0.2_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_500_0.2_Recent_0.1/expB2_00200_0100_010_500_0.2_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_500_0.2_Recent_0.1/expB2_00200_0100_010_500_0.2_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_500_0.2_Recent_0.1/expB2_00200_0100_010_500_0.2_Recent_0.1_output_alignment.fa"
"2071",2071,1,5,200,5,0.005,0.25,"Recent",0.1,"expB2_00200_0005_001_5_0.25_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_001_5_0.25_Recent_0.1/expB2_00200_0005_001_5_0.25_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_001_5_0.25_Recent_0.1/expB2_00200_0005_001_5_0.25_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_001_5_0.25_Recent_0.1/expB2_00200_0005_001_5_0.25_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_001_5_0.25_Recent_0.1/expB2_00200_0005_001_5_0.25_Recent_0.1_output_alignment.fa"
"2072",2072,2,5,200,5,0.005,0.25,"Recent",0.1,"expB2_00200_0005_002_5_0.25_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_002_5_0.25_Recent_0.1/expB2_00200_0005_002_5_0.25_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_002_5_0.25_Recent_0.1/expB2_00200_0005_002_5_0.25_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_002_5_0.25_Recent_0.1/expB2_00200_0005_002_5_0.25_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_002_5_0.25_Recent_0.1/expB2_00200_0005_002_5_0.25_Recent_0.1_output_alignment.fa"
"2073",2073,3,5,200,5,0.005,0.25,"Recent",0.1,"expB2_00200_0005_003_5_0.25_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_003_5_0.25_Recent_0.1/expB2_00200_0005_003_5_0.25_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_003_5_0.25_Recent_0.1/expB2_00200_0005_003_5_0.25_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_003_5_0.25_Recent_0.1/expB2_00200_0005_003_5_0.25_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_003_5_0.25_Recent_0.1/expB2_00200_0005_003_5_0.25_Recent_0.1_output_alignment.fa"
"2074",2074,4,5,200,5,0.005,0.25,"Recent",0.1,"expB2_00200_0005_004_5_0.25_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_004_5_0.25_Recent_0.1/expB2_00200_0005_004_5_0.25_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_004_5_0.25_Recent_0.1/expB2_00200_0005_004_5_0.25_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_004_5_0.25_Recent_0.1/expB2_00200_0005_004_5_0.25_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_004_5_0.25_Recent_0.1/expB2_00200_0005_004_5_0.25_Recent_0.1_output_alignment.fa"
"2075",2075,5,5,200,5,0.005,0.25,"Recent",0.1,"expB2_00200_0005_005_5_0.25_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_005_5_0.25_Recent_0.1/expB2_00200_0005_005_5_0.25_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_005_5_0.25_Recent_0.1/expB2_00200_0005_005_5_0.25_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_005_5_0.25_Recent_0.1/expB2_00200_0005_005_5_0.25_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_005_5_0.25_Recent_0.1/expB2_00200_0005_005_5_0.25_Recent_0.1_output_alignment.fa"
"2076",2076,6,5,200,5,0.005,0.25,"Recent",0.1,"expB2_00200_0005_006_5_0.25_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_006_5_0.25_Recent_0.1/expB2_00200_0005_006_5_0.25_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_006_5_0.25_Recent_0.1/expB2_00200_0005_006_5_0.25_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_006_5_0.25_Recent_0.1/expB2_00200_0005_006_5_0.25_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_006_5_0.25_Recent_0.1/expB2_00200_0005_006_5_0.25_Recent_0.1_output_alignment.fa"
"2077",2077,7,5,200,5,0.005,0.25,"Recent",0.1,"expB2_00200_0005_007_5_0.25_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_007_5_0.25_Recent_0.1/expB2_00200_0005_007_5_0.25_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_007_5_0.25_Recent_0.1/expB2_00200_0005_007_5_0.25_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_007_5_0.25_Recent_0.1/expB2_00200_0005_007_5_0.25_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_007_5_0.25_Recent_0.1/expB2_00200_0005_007_5_0.25_Recent_0.1_output_alignment.fa"
"2078",2078,8,5,200,5,0.005,0.25,"Recent",0.1,"expB2_00200_0005_008_5_0.25_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_008_5_0.25_Recent_0.1/expB2_00200_0005_008_5_0.25_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_008_5_0.25_Recent_0.1/expB2_00200_0005_008_5_0.25_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_008_5_0.25_Recent_0.1/expB2_00200_0005_008_5_0.25_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_008_5_0.25_Recent_0.1/expB2_00200_0005_008_5_0.25_Recent_0.1_output_alignment.fa"
"2079",2079,9,5,200,5,0.005,0.25,"Recent",0.1,"expB2_00200_0005_009_5_0.25_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_009_5_0.25_Recent_0.1/expB2_00200_0005_009_5_0.25_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_009_5_0.25_Recent_0.1/expB2_00200_0005_009_5_0.25_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_009_5_0.25_Recent_0.1/expB2_00200_0005_009_5_0.25_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0005_009_5_0.25_Recent_0.1/expB2_00200_0005_009_5_0.25_Recent_0.1_output_alignment.fa"
